condition,drugName,rating_count,average_rating,cui
Major Depressive Disorde,Nefazodone,3,9.666666667,C0568273
Major Depressive Disorde,Symbyax,3,8.0,C1330549
Major Depressive Disorde,Symbyax,3,8.0,C3239274
Major Depressive Disorde,Symbyax,3,8.0,C1961954
Major Depressive Disorde,Emsam,3,6.0,C1699309
Major Depressive Disorde,Emsam,3,6.0,C3229915
Major Depressive Disorde,Emsam,3,6.0,C3466863
Major Depressive Disorde,Selegiline,3,6.0,C0036579
Major Depressive Disorde,Selegiline,3,6.0,C0700467
Major Depressive Disorde,Selegiline,3,6.0,C0568594
Major Depressive Disorde,Budeprion XL,2,9.5,C1828815
Major Depressive Disorde,Desyrel,2,4.0,C0701914
Major Depressive Disorde,Desyrel,2,4.0,C0305882
Major Depressive Disorde,Desyrel,2,4.0,C3229224
mance Anxiety,Propranolol,259,9.671814672,C0033497
mance Anxiety,Propranolol,259,9.671814672,C0282321
mance Anxiety,Propranolol,259,9.671814672,C0202459
Mania,Divalproex sodium,21,7.761904762,C0886883
Mania,Divalproex sodium,21,7.761904762,C2609633
Mania,Divalproex sodium,21,7.761904762,C2609634
Mania,Depakote,13,7.538461538,C0719751
Mania,Depakote,13,7.538461538,C0939309
Mania,Depakote,13,7.538461538,C0719752
Mania,Lithium,10,7.6,C0023870
Mania,Lithium,10,7.6,C0337452
Mania,Lithium,10,7.6,C3540800
Mania,Chlorpromazine,5,5.8,C0008286
Mania,Chlorpromazine,5,5.8,C0355077
Mania,Chlorpromazine,5,5.8,C0202359
Mania,Haloperidol,5,3.6,C0018546
Mania,Haloperidol,5,3.6,C0919241
Mania,Haloperidol,5,3.6,C0365898
Mania,Risperdal,4,8.5,C0592071
Mania,Risperdal,4,8.5,C0733452
Mania,Risperdal,4,8.5,C1320098
Mania,Risperidone,4,8.5,C0073393
Mania,Risperidone,4,8.5,C1266731
Mania,Risperidone,4,8.5,C0981711
Mania,Haldol,3,2.666666667,C0591585
Mania,Haldol,3,2.666666667,C0591586
Mania,Haldol,3,2.666666667,C0306331
Mania,Valproic acid,2,10.0,C0042291
Mania,Valproic acid,2,10.0,C0202495
Mania,Valproic acid,2,10.0,C0589471
Mania,Depakote ER,2,8.0,C0939309
Mania,Depakote ER,2,8.0,C0706355
Mania,Depakote ER,2,8.0,C0939655
Mania,Thorazine,2,5.5,C0699065
Mania,Thorazine,2,5.5,C0307847
Mania,Thorazine,2,5.5,C0392890
Obsessive Compulsive Disorde,Sertraline,105,8.038095238,C0074393
Obsessive Compulsive Disorde,Sertraline,105,8.038095238,C0600526
Obsessive Compulsive Disorde,Sertraline,105,8.038095238,C0524265
Obsessive Compulsive Disorde,Fluvoxamine,83,7.86746988,C0085228
Obsessive Compulsive Disorde,Fluvoxamine,83,7.86746988,C0700473
Obsessive Compulsive Disorde,Fluvoxamine,83,7.86746988,C1266533
Obsessive Compulsive Disorde,Zoloft,80,8.25,C0284660
Obsessive Compulsive Disorde,Zoloft,80,8.25,C5442087
Obsessive Compulsive Disorde,Zoloft,80,8.25,C3241900
Obsessive Compulsive Disorde,Clomipramine,75,8.106666667,C0009010
Obsessive Compulsive Disorde,Clomipramine,75,8.106666667,C0282107
Obsessive Compulsive Disorde,Clomipramine,75,8.106666667,C0524080
Obsessive Compulsive Disorde,Fluoxetine,64,8.1875,C0016365
Obsessive Compulsive Disorde,Fluoxetine,64,8.1875,C0733380
Obsessive Compulsive Disorde,Fluoxetine,64,8.1875,C1608551
Obsessive Compulsive Disorde,Luvox,51,8.176470588,C0086307
Obsessive Compulsive Disorde,Luvox,51,8.176470588,C2342291
Obsessive Compulsive Disorde,Luvox,51,8.176470588,C4729984
Obsessive Compulsive Disorde,Prozac,41,8.390243902,C0162373
Obsessive Compulsive Disorde,Prozac,41,8.390243902,C2920365
Obsessive Compulsive Disorde,Prozac,41,8.390243902,C3236322
Obsessive Compulsive Disorde,Anafranil,38,8.263157895,C0002752
Obsessive Compulsive Disorde,Anafranil,38,8.263157895,C3228921
Obsessive Compulsive Disorde,Anafranil,38,8.263157895,C0305259
Obsessive Compulsive Disorde,Escitalopram,35,8.742857143,C1099456
Obsessive Compulsive Disorde,Escitalopram,35,8.742857143,C1316867
Obsessive Compulsive Disorde,Escitalopram,35,8.742857143,C1170746
Obsessive Compulsive Disorde,Paroxetine,24,7.5,C0070122
Obsessive Compulsive Disorde,Paroxetine,24,7.5,C0771019
Obsessive Compulsive Disorde,Paroxetine,24,7.5,C1365510
Obsessive Compulsive Disorde,Citalopram,21,7.904761905,C0008845
Obsessive Compulsive Disorde,Citalopram,21,7.904761905,C1369503
Obsessive Compulsive Disorde,Citalopram,21,7.904761905,C0724555
Obsessive Compulsive Disorde,Paxil,18,7.833333333,C0376414
Obsessive Compulsive Disorde,Paxil,18,7.833333333,C0876119
Obsessive Compulsive Disorde,Paxil,18,7.833333333,C3236755
Obsessive Compulsive Disorde,Quetiapine,17,8.529411765,C0123091
Obsessive Compulsive Disorde,Quetiapine,17,8.529411765,C0724680
Obsessive Compulsive Disorde,Quetiapine,17,8.529411765,C1997945
Obsessive Compulsive Disorde,Aripiprazole,15,7.666666667,C0299792
Obsessive Compulsive Disorde,Aripiprazole,15,7.666666667,C4056439
Obsessive Compulsive Disorde,Aripiprazole,15,7.666666667,C5553917
Obsessive Compulsive Disorde,Venlafaxine,12,8.0,C0078569
Obsessive Compulsive Disorde,Venlafaxine,12,8.0,C0771200
Obsessive Compulsive Disorde,Venlafaxine,12,8.0,C1266786
Obsessive Compulsive Disorde,Abilify,11,7.272727273,C1170019
Obsessive Compulsive Disorde,Abilify,11,7.272727273,C3220191
Obsessive Compulsive Disorde,Abilify,11,7.272727273,C3554917
Obsessive Compulsive Disorde,Lexapro,10,9.1,C1170371
Obsessive Compulsive Disorde,Lexapro,10,9.1,C1099456
Obsessive Compulsive Disorde,Lexapro,10,9.1,C3239916
Obsessive Compulsive Disorde,Mirtazapine,10,7.6,C0049506
Obsessive Compulsive Disorde,Mirtazapine,10,7.6,C0981596
Obsessive Compulsive Disorde,Mirtazapine,10,7.6,C2828218
Obsessive Compulsive Disorde,Olanzapine,9,6.444444444,C0171023
Obsessive Compulsive Disorde,Olanzapine,9,6.444444444,C2698647
Obsessive Compulsive Disorde,Olanzapine,9,6.444444444,C1266674
Obsessive Compulsive Disorde,Seroquel,6,9.0,C0287163
Obsessive Compulsive Disorde,Seroquel,6,9.0,C1962503
Obsessive Compulsive Disorde,Seroquel,6,9.0,C3234613
Obsessive Compulsive Disorde,Celexa,4,8.75,C0719199
Obsessive Compulsive Disorde,Celexa,4,8.75,C3220444
Obsessive Compulsive Disorde,Celexa,4,8.75,C0716373
Obsessive Compulsive Disorde,Effexor XR,3,9.0,C0595028
Obsessive Compulsive Disorde,Effexor XR,3,9.0,C0716074
Obsessive Compulsive Disorde,Effexor XR,3,9.0,C0716080
Obsessive Compulsive Disorde,Riluzole,3,8.0,C0073379
Obsessive Compulsive Disorde,Riluzole,3,8.0,C0692566
Obsessive Compulsive Disorde,Riluzole,3,8.0,C1247857
Obsessive Compulsive Disorde,Zyprexa,3,5.333333333,C0527258
Obsessive Compulsive Disorde,Zyprexa,3,5.333333333,C0876225
Obsessive Compulsive Disorde,Zyprexa,3,5.333333333,C3240425
Obsessive Compulsive Disorde,Vilazodone,3,3.0,C1530072
Obsessive Compulsive Disorde,Vilazodone,3,3.0,C2962546
Obsessive Compulsive Disorde,Vilazodone,3,3.0,C4755185
Obsessive Compulsive Disorde,Clonazepam,2,9.0,C0009011
Obsessive Compulsive Disorde,Clonazepam,2,9.0,C0365723
Obsessive Compulsive Disorde,Clonazepam,2,9.0,C0202361
Obsessive Compulsive Disorde,Luvox CR,2,9.0,C2342291
Obsessive Compulsive Disorde,Effexor,2,8.0,C0591437
Obsessive Compulsive Disorde,Effexor,2,8.0,C0595028
Obsessive Compulsive Disorde,Effexor,2,8.0,C3227261
Opiate Dependence,Buprenorphine / naloxone,588,8.547619048,C1169989
Opiate Dependence,Buprenorphine / naloxone,588,8.547619048,C3840218
Opiate Dependence,Buprenorphine / naloxone,588,8.547619048,C3205883
Opiate Dependence,Suboxone,467,9.057815846,C1170625
Opiate Dependence,Suboxone,467,9.057815846,C3234098
Opiate Dependence,Suboxone,467,9.057815846,C3467613
Opiate Dependence,Buprenorphine,99,9.161616162,C0006405
Opiate Dependence,Buprenorphine,99,9.161616162,C0524040
Opiate Dependence,Buprenorphine,99,9.161616162,C0701445
Opiate Dependence,Naltrexone,89,7.808988764,C0027360
Opiate Dependence,Naltrexone,89,7.808988764,C0355800
Opiate Dependence,Naltrexone,89,7.808988764,C1266646
Opiate Dependence,Vivitrol,69,8.0,C1712071
Opiate Dependence,Vivitrol,69,8.0,C3241147
Opiate Dependence,Vivitrol,69,8.0,C1712074
Opiate Dependence,Subutex,66,9.303030303,C0006404
Opiate Dependence,Subutex,66,9.303030303,C1576919
Opiate Dependence,Subutex,66,9.303030303,C1576918
Opiate Dependence,Zubsolv,53,6.58490566,C3651901
Opiate Dependence,Zubsolv,53,6.58490566,C3652179
Opiate Dependence,Zubsolv,53,6.58490566,C3652180
Opiate Dependence,Bunavail,44,6.113636364,C3834225
Opiate Dependence,Bunavail,44,6.113636364,C3834400
Opiate Dependence,Bunavail,44,6.113636364,C3834399
Opiate Dependence,Revia,2,9.5,C0591842
Opiate Dependence,Revia,2,9.5,C5234920
Opiate Dependence,Revia,2,9.5,C3232229
Opiate Withdrawal,Methadone,173,8.774566474,C0025605
Opiate Withdrawal,Methadone,173,8.774566474,C0202418
Opiate Withdrawal,Methadone,173,8.774566474,C0721688
Opiate Withdrawal,Clonidine,160,8.21875,C0009014
Opiate Withdrawal,Clonidine,160,8.21875,C0546860
Opiate Withdrawal,Clonidine,160,8.21875,C0274741
Opiate Withdrawal,Catapres,24,8.333333333,C0699881
Opiate Withdrawal,Catapres,24,8.333333333,C3230342
Opiate Withdrawal,Catapres,24,8.333333333,C0305564
Opiate Withdrawal,Methocarbamol,20,7.95,C0025659
Opiate Withdrawal,Methocarbamol,20,7.95,C0274666
Opiate Withdrawal,Methocarbamol,20,7.95,C4083766
Opiate Withdrawal,Methadose,19,8.789473684,C0592779
Opiate Withdrawal,Methadose,19,8.789473684,C3239433
Opiate Withdrawal,Methadose,19,8.789473684,C0699176
Opiate Withdrawal,Methadone Diskets,15,9.266666667,C0306794
Opiate Withdrawal,Methadone Diskets,15,9.266666667,C4534826
Opiate Withdrawal,Methadone Diskets,15,9.266666667,C4534827
Opiate Withdrawal,Robaxin,6,6.666666667,C0699926
Opiate Withdrawal,Robaxin,6,6.666666667,C3239694
Opiate Withdrawal,Robaxin,6,6.666666667,C0307495
Opiate Withdrawal,Dolophine,4,9.75,C0699057
Opiate Withdrawal,Dolophine,4,9.75,C3228592
Opiate Withdrawal,Dolophine,4,9.75,C0708062
Opiate Withdrawal,Robaxin-750,3,9.666666667,C0723103
Opiate Withdrawal,Robaxin-750,3,9.666666667,C0307497
Opiate Withdrawal,Robaxin-750,3,9.666666667,C2937820
Opiate Withdrawal,Catapres-TTS,3,8.333333333,C0917969
Opiate Withdrawal,Catapres-TTS,3,8.333333333,C0719188
Opiate Withdrawal,Catapres-TTS,3,8.333333333,C0719189
Opiate Withdrawal,Chlordiazepoxide,3,7.333333333,C0008188
Opiate Withdrawal,Chlordiazepoxide,3,7.333333333,C0700528
Opiate Withdrawal,Chlordiazepoxide,3,7.333333333,C0274677
Opiate Withdrawal,Chlorpromazine,2,8.5,C0008286
Opiate Withdrawal,Chlorpromazine,2,8.5,C0355077
Opiate Withdrawal,Chlorpromazine,2,8.5,C0202359
Opiate Withdrawal,Tramadol,2,5.5,C0040610
Opiate Withdrawal,Tramadol,2,5.5,C1266765
Opiate Withdrawal,Tramadol,2,5.5,C2350089
Panic Disorde,Sertraline,271,7.73800738,C0074393
Panic Disorde,Sertraline,271,7.73800738,C0600526
Panic Disorde,Sertraline,271,7.73800738,C0524265
Panic Disorde,Clonazepam,254,9.039370079,C0009011
Panic Disorde,Clonazepam,254,9.039370079,C0365723
Panic Disorde,Clonazepam,254,9.039370079,C0202361
Panic Disorde,Alprazolam,228,9.184210526,C0002333
Panic Disorde,Alprazolam,228,9.184210526,C0482776
Panic Disorde,Alprazolam,228,9.184210526,C0974159
Panic Disorde,Zoloft,210,7.70952381,C0284660
Panic Disorde,Zoloft,210,7.70952381,C5442087
Panic Disorde,Zoloft,210,7.70952381,C3241900
Panic Disorde,Xanax,152,9.203947368,C0699034
Panic Disorde,Xanax,152,9.203947368,C3240057
Panic Disorde,Xanax,152,9.203947368,C1330607
Panic Disorde,Klonopin,145,8.986206897,C0699315
Panic Disorde,Klonopin,145,8.986206897,C3226181
Panic Disorde,Klonopin,145,8.986206897,C0306549
Panic Disorde,Paroxetine,80,7.85,C0070122
Panic Disorde,Paroxetine,80,7.85,C0771019
Panic Disorde,Paroxetine,80,7.85,C1365510
Panic Disorde,Buspirone,65,5.923076923,C0006462
Panic Disorde,Buspirone,65,5.923076923,C0700444
Panic Disorde,Buspirone,65,5.923076923,C0573025
Panic Disorde,Paxil,59,7.966101695,C0376414
Panic Disorde,Paxil,59,7.966101695,C0876119
Panic Disorde,Paxil,59,7.966101695,C3236755
Panic Disorde,Fluoxetine,57,7.964912281,C0016365
Panic Disorde,Fluoxetine,57,7.964912281,C0733380
Panic Disorde,Fluoxetine,57,7.964912281,C1608551
Panic Disorde,Lorazepam,54,8.759259259,C0024002
Panic Disorde,Lorazepam,54,8.759259259,C0365953
Panic Disorde,Lorazepam,54,8.759259259,C0524170
Panic Disorde,Citalopram,51,7.725490196,C0008845
Panic Disorde,Citalopram,51,7.725490196,C1369503
Panic Disorde,Citalopram,51,7.725490196,C0724555
Panic Disorde,Prozac,37,7.945945946,C0162373
Panic Disorde,Prozac,37,7.945945946,C2920365
Panic Disorde,Prozac,37,7.945945946,C3236322
Panic Disorde,BuSpar,36,6.027777778,C0600122
Panic Disorde,BuSpar,36,6.027777778,C0875980
Panic Disorde,BuSpar,36,6.027777778,C1169245
Panic Disorde,Venlafaxine,30,7.733333333,C0078569
Panic Disorde,Venlafaxine,30,7.733333333,C0771200
Panic Disorde,Venlafaxine,30,7.733333333,C1266786
Panic Disorde,Ativan,28,9.0,C0699194
Panic Disorde,Ativan,28,9.0,C3226923
Panic Disorde,Ativan,28,9.0,C0305346
Panic Disorde,Propranolol,27,7.925925926,C0033497
Panic Disorde,Propranolol,27,7.925925926,C0282321
Panic Disorde,Propranolol,27,7.925925926,C0202459
Panic Disorde,Effexor XR,19,7.473684211,C0595028
Panic Disorde,Effexor XR,19,7.473684211,C0716074
Panic Disorde,Effexor XR,19,7.473684211,C0716080
Panic Disorde,Xanax XR,18,9.111111111,C1330607
Panic Disorde,Xanax XR,18,9.111111111,C1329640
Panic Disorde,Xanax XR,18,9.111111111,C1329639
Panic Disorde,Clomipramine,14,9.357142857,C0009010
Panic Disorde,Clomipramine,14,9.357142857,C0282107
Panic Disorde,Clomipramine,14,9.357142857,C0524080
Panic Disorde,Celexa,14,8.071428571,C0719199
Panic Disorde,Celexa,14,8.071428571,C3220444
Panic Disorde,Celexa,14,8.071428571,C0716373
Panic Disorde,Imipramine,13,7.461538462,C0020934
Panic Disorde,Imipramine,13,7.461538462,C0020935
Panic Disorde,Imipramine,13,7.461538462,C0589978
Panic Disorde,Bupropion,10,7.4,C0085208
Panic Disorde,Bupropion,10,7.4,C0484898
Panic Disorde,Bupropion,10,7.4,C0700563
Panic Disorde,Desvenlafaxine,8,8.0,C1880288
Panic Disorde,Desvenlafaxine,8,8.0,C1742884
Panic Disorde,Desvenlafaxine,8,8.0,C4553828
Panic Disorde,Pristiq,7,7.857142857,C1871864
Panic Disorde,Pristiq,7,7.857142857,C3232813
Panic Disorde,Pristiq,7,7.857142857,C3232812
Panic Disorde,Anafranil,6,9.166666667,C0002752
Panic Disorde,Anafranil,6,9.166666667,C3228921
Panic Disorde,Anafranil,6,9.166666667,C0305259
Panic Disorde,Klonopin Wafer,5,9.8,C1330369
Panic Disorde,Tofranil,5,8.8,C0025231
Panic Disorde,Tofranil,5,8.8,C0020934
Panic Disorde,Tofranil,5,8.8,C3232993
Panic Disorde,Paxil CR,5,5.6,C0876119
Panic Disorde,Paxil CR,5,5.6,C1169471
Panic Disorde,Paxil CR,5,5.6,C1169801
Panic Disorde,Wellbutrin,4,6.0,C0085934
Panic Disorde,Wellbutrin,4,6.0,C0724393
Panic Disorde,Wellbutrin,4,6.0,C1330606
Panic Disorde,Alprazolam Intensol,3,9.666666667,C1612399
Panic Disorde,Nortriptyline,3,9.666666667,C0028420
Panic Disorde,Nortriptyline,3,9.666666667,C0700459
Panic Disorde,Nortriptyline,3,9.666666667,C0373487
Panic Disorde,Lorazepam Intensol,3,8.333333333,C5448700
Panic Disorde,Lorazepam Intensol,3,8.333333333,C0978249
Panic Disorde,Maprotiline,3,7.333333333,C0024778
Panic Disorde,Maprotiline,3,7.333333333,C0700455
Panic Disorde,Maprotiline,3,7.333333333,C0771589
Panic Disorde,Nefazodone,2,9.5,C0068485
Panic Disorde,Nefazodone,2,9.5,C0771310
Panic Disorde,Nefazodone,2,9.5,C0568273
Panic Disorde,Wellbutrin SR,2,9.5,C0724393
Panic Disorde,Wellbutrin SR,2,9.5,C1812857
Panic Disorde,Wellbutrin SR,2,9.5,C1812858
Paranoid Disorde,Olanzapine,11,6.727272727,C0171023
Paranoid Disorde,Olanzapine,11,6.727272727,C2698647
Paranoid Disorde,Olanzapine,11,6.727272727,C1266674
Paranoid Disorde,Quetiapine,9,7.0,C0123091
Paranoid Disorde,Quetiapine,9,7.0,C0724680
Paranoid Disorde,Quetiapine,9,7.0,C1997945
Paranoid Disorde,Risperidone,8,4.75,C0073393
Paranoid Disorde,Risperidone,8,4.75,C1266731
Paranoid Disorde,Risperidone,8,4.75,C0981711
Paranoid Disorde,Zyprexa,7,5.142857143,C0527258
Paranoid Disorde,Zyprexa,7,5.142857143,C0876225
Paranoid Disorde,Zyprexa,7,5.142857143,C3240425
Paranoid Disorde,Ziprasidone,4,6.75,C0380393
Paranoid Disorde,Ziprasidone,4,6.75,C0380392
Paranoid Disorde,Ziprasidone,4,6.75,C1170754
Paranoid Disorde,Seroquel,2,9.0,C0287163
Paranoid Disorde,Seroquel,2,9.0,C1962503
Paranoid Disorde,Seroquel,2,9.0,C3234613
Paranoid Disorde,Clozapine,2,8.5,C0009079
Paranoid Disorde,Clozapine,2,8.5,C3666182
Paranoid Disorde,Clozapine,2,8.5,C0524086
Paranoid Disorde,Risperdal,2,1.5,C0592071
Paranoid Disorde,Risperdal,2,1.5,C0733452
Paranoid Disorde,Risperdal,2,1.5,C1320098
Post Traumatic Stress Disorde,Sertraline,67,7.47761194,C0074393
Post Traumatic Stress Disorde,Sertraline,67,7.47761194,C0600526
Post Traumatic Stress Disorde,Sertraline,67,7.47761194,C0524265
Post Traumatic Stress Disorde,Prazosin,61,7.803278689,C0032912
Post Traumatic Stress Disorde,Prazosin,61,7.803278689,C0700578
Post Traumatic Stress Disorde,Prazosin,61,7.803278689,C1266713
Post Traumatic Stress Disorde,Zoloft,49,7.408163265,C0284660
Post Traumatic Stress Disorde,Zoloft,49,7.408163265,C5442087
Post Traumatic Stress Disorde,Zoloft,49,7.408163265,C3241900
Post Traumatic Stress Disorde,Quetiapine,34,7.529411765,C0123091
Post Traumatic Stress Disorde,Quetiapine,34,7.529411765,C0724680
Post Traumatic Stress Disorde,Quetiapine,34,7.529411765,C1997945
Post Traumatic Stress Disorde,Paroxetine,22,7.272727273,C0070122
Post Traumatic Stress Disorde,Paroxetine,22,7.272727273,C0771019
Post Traumatic Stress Disorde,Paroxetine,22,7.272727273,C1365510
Post Traumatic Stress Disorde,Mirtazapine,22,6.227272727,C0049506
Post Traumatic Stress Disorde,Mirtazapine,22,6.227272727,C0981596
Post Traumatic Stress Disorde,Mirtazapine,22,6.227272727,C2828218
Post Traumatic Stress Disorde,Risperidone,19,7.210526316,C0073393
Post Traumatic Stress Disorde,Risperidone,19,7.210526316,C1266731
Post Traumatic Stress Disorde,Risperidone,19,7.210526316,C0981711
Post Traumatic Stress Disorde,Paxil,19,7.0,C0376414
Post Traumatic Stress Disorde,Paxil,19,7.0,C0876119
Post Traumatic Stress Disorde,Paxil,19,7.0,C3236755
Post Traumatic Stress Disorde,Lamotrigine,16,9.25,C0064636
Post Traumatic Stress Disorde,Lamotrigine,16,9.25,C0524166
Post Traumatic Stress Disorde,Lamotrigine,16,9.25,C2701084
Post Traumatic Stress Disorde,Asenapine,16,8.5,C2000088
Post Traumatic Stress Disorde,Asenapine,16,8.5,C2719618
Post Traumatic Stress Disorde,Asenapine,16,8.5,C5553915
Post Traumatic Stress Disorde,Venlafaxine,13,6.384615385,C0078569
Post Traumatic Stress Disorde,Venlafaxine,13,6.384615385,C0771200
Post Traumatic Stress Disorde,Venlafaxine,13,6.384615385,C1266786
Post Traumatic Stress Disorde,Desvenlafaxine,12,9.166666667,C1880288
Post Traumatic Stress Disorde,Desvenlafaxine,12,9.166666667,C1742884
Post Traumatic Stress Disorde,Desvenlafaxine,12,9.166666667,C4553828
Post Traumatic Stress Disorde,Pristiq,9,9.0,C1871864
Post Traumatic Stress Disorde,Pristiq,9,9.0,C3232813
Post Traumatic Stress Disorde,Pristiq,9,9.0,C3232812
Post Traumatic Stress Disorde,Saphris,9,8.666666667,C2719329
Post Traumatic Stress Disorde,Saphris,9,8.666666667,C3239756
Post Traumatic Stress Disorde,Saphris,9,8.666666667,C3239755
Post Traumatic Stress Disorde,Amitriptyline,8,9.0,C0002600
Post Traumatic Stress Disorde,Amitriptyline,8,9.0,C0700523
Post Traumatic Stress Disorde,Amitriptyline,8,9.0,C0202316
Post Traumatic Stress Disorde,Minipress,7,9.142857143,C0242447
Post Traumatic Stress Disorde,Minipress,7,9.142857143,C3233635
Post Traumatic Stress Disorde,Minipress,7,9.142857143,C0306825
Post Traumatic Stress Disorde,Dronabinol,7,8.714285714,C0039663
Post Traumatic Stress Disorde,Dronabinol,7,8.714285714,C1246014
Post Traumatic Stress Disorde,Dronabinol,7,8.714285714,C2699811
Post Traumatic Stress Disorde,Aripiprazole,7,7.428571429,C0299792
Post Traumatic Stress Disorde,Aripiprazole,7,7.428571429,C4056439
Post Traumatic Stress Disorde,Aripiprazole,7,7.428571429,C5553917
Post Traumatic Stress Disorde,Fluvoxamine,7,5.714285714,C0085228
Post Traumatic Stress Disorde,Fluvoxamine,7,5.714285714,C0700473
Post Traumatic Stress Disorde,Fluvoxamine,7,5.714285714,C1266533
Post Traumatic Stress Disorde,Seroquel,6,6.666666667,C0287163
Post Traumatic Stress Disorde,Seroquel,6,6.666666667,C1962503
Post Traumatic Stress Disorde,Seroquel,6,6.666666667,C3234613
Post Traumatic Stress Disorde,Risperdal,5,9.0,C0592071
Post Traumatic Stress Disorde,Risperdal,5,9.0,C0733452
Post Traumatic Stress Disorde,Risperdal,5,9.0,C1320098
Post Traumatic Stress Disorde,Elavil,4,9.5,C0087119
Post Traumatic Stress Disorde,Elavil,4,9.5,C0002600
Post Traumatic Stress Disorde,Elavil,4,9.5,C3227887
Post Traumatic Stress Disorde,Seroquel XR,3,9.333333333,C1962503
Post Traumatic Stress Disorde,Seroquel XR,3,9.333333333,C1949286
Post Traumatic Stress Disorde,Seroquel XR,3,9.333333333,C1949282
Post Traumatic Stress Disorde,Celexa,2,10.0,C0719199
Post Traumatic Stress Disorde,Celexa,2,10.0,C3220444
Post Traumatic Stress Disorde,Celexa,2,10.0,C0716373
Post Traumatic Stress Disorde,Citalopram,2,10.0,C0008845
Post Traumatic Stress Disorde,Citalopram,2,10.0,C1369503
Post Traumatic Stress Disorde,Citalopram,2,10.0,C0724555
Post Traumatic Stress Disorde,Abilify,2,7.5,C1170019
Post Traumatic Stress Disorde,Abilify,2,7.5,C3220191
Post Traumatic Stress Disorde,Abilify,2,7.5,C3554917
Postpartum Depression,Citalopram,21,7.19047619,C0008845
Postpartum Depression,Citalopram,21,7.19047619,C1369503
Postpartum Depression,Citalopram,21,7.19047619,C0724555
Postpartum Depression,Sertraline,19,8.052631579,C0074393
Postpartum Depression,Sertraline,19,8.052631579,C0600526
Postpartum Depression,Sertraline,19,8.052631579,C0524265
Postpartum Depression,Zoloft,17,8.0,C0284660
Postpartum Depression,Zoloft,17,8.0,C5442087
Postpartum Depression,Zoloft,17,8.0,C3241900
Postpartum Depression,Venlafaxine,15,7.066666667,C0078569
Postpartum Depression,Venlafaxine,15,7.066666667,C0771200
Postpartum Depression,Venlafaxine,15,7.066666667,C1266786
Postpartum Depression,Celexa,12,7.333333333,C0719199
Postpartum Depression,Celexa,12,7.333333333,C3220444
Postpartum Depression,Celexa,12,7.333333333,C0716373
Postpartum Depression,Effexor XR,11,8.181818182,C0595028
Postpartum Depression,Effexor XR,11,8.181818182,C0716074
Postpartum Depression,Effexor XR,11,8.181818182,C0716080
Postpartum Depression,Paroxetine,6,6.833333333,C0070122
Postpartum Depression,Paroxetine,6,6.833333333,C0771019
Postpartum Depression,Paroxetine,6,6.833333333,C1365510
Postpartum Depression,Paxil,6,6.833333333,C0376414
Postpartum Depression,Paxil,6,6.833333333,C0876119
Postpartum Depression,Paxil,6,6.833333333,C3236755
Postpartum Depression,Fluoxetine,3,10.0,C0016365
Postpartum Depression,Fluoxetine,3,10.0,C0733380
Postpartum Depression,Fluoxetine,3,10.0,C1608551
Postpartum Depression,Prozac,2,10.0,C0162373
Postpartum Depression,Prozac,2,10.0,C2920365
Postpartum Depression,Prozac,2,10.0,C3236322
Postpartum Depression,Effexor,2,2.5,C0591437
Postpartum Depression,Effexor,2,2.5,C0595028
Postpartum Depression,Effexor,2,2.5,C3227261
Premenstrual Dysphoric Disorde,Drospirenone / ethinyl estradiol,83,7.204819277,C2604206
Premenstrual Dysphoric Disorde,Drospirenone / ethinyl estradiol,83,7.204819277,C2939580
Premenstrual Dysphoric Disorde,Drospirenone / ethinyl estradiol,83,7.204819277,C3215605
Premenstrual Dysphoric Disorde,Fluoxetine,74,8.648648649,C0016365
Premenstrual Dysphoric Disorde,Fluoxetine,74,8.648648649,C0733380
Premenstrual Dysphoric Disorde,Fluoxetine,74,8.648648649,C1608551
Premenstrual Dysphoric Disorde,Yaz,53,7.622641509,C1696294
Premenstrual Dysphoric Disorde,Yaz,53,7.622641509,C1815690
Premenstrual Dysphoric Disorde,Yaz,53,7.622641509,C2607420
Premenstrual Dysphoric Disorde,Sertraline,36,8.666666667,C0074393
Premenstrual Dysphoric Disorde,Sertraline,36,8.666666667,C0600526
Premenstrual Dysphoric Disorde,Sertraline,36,8.666666667,C0524265
Premenstrual Dysphoric Disorde,Zoloft,30,8.533333333,C0284660
Premenstrual Dysphoric Disorde,Zoloft,30,8.533333333,C5442087
Premenstrual Dysphoric Disorde,Zoloft,30,8.533333333,C3241900
Premenstrual Dysphoric Disorde,Sarafem,18,8.722222222,C1692877
Premenstrual Dysphoric Disorde,Sarafem,18,8.722222222,C3239758
Premenstrual Dysphoric Disorde,Sarafem,18,8.722222222,C3239757
Premenstrual Dysphoric Disorde,Gianvi,17,7.411764706,C2920070
Premenstrual Dysphoric Disorde,Gianvi,17,7.411764706,C2917854
Premenstrual Dysphoric Disorde,Citalopram,14,9.214285714,C0008845
Premenstrual Dysphoric Disorde,Citalopram,14,9.214285714,C1369503
Premenstrual Dysphoric Disorde,Citalopram,14,9.214285714,C0724555
Premenstrual Dysphoric Disorde,Drospirenone / ethinyl estradiol / levomefolate calcium,11,7.636363636,C4032405
Premenstrual Dysphoric Disorde,Drospirenone / ethinyl estradiol / levomefolate calcium,11,7.636363636,C3161980
Premenstrual Dysphoric Disorde,Drospirenone / ethinyl estradiol / levomefolate calcium,11,7.636363636,C4720009
