subject_cui;subject_name;predicate;object_cui;object_name;frequency
C0002475;Mitomycin;AUGMENTS;C0014792;Erythrocytes;8
23038;WDTC1;AUGMENTS;C0175996;Protoplasm;8
C0008838;Cisplatin;AUGMENTS;C0041904;Up-Regulation (Physiology);14
C0002092;Allergens;AUGMENTS;C0020517;Hypersensitivity;14
C0008356;Cholera Toxin;AUGMENTS;C0003261;Antibody Formation;12
C0006931;Capsaicin;AUGMENTS;C0010031;Cornea;6
C0220884;Oleate;AUGMENTS;C1149851;choline phosphatase activity;8
C0242275|1950;Epidermal Growth Factor|EGF;AUGMENTS;C0014139;Endocytosis;17
C1456380|1432;MAPK14 protein, human|MAPK14;AUGMENTS;C0018787;Heart;7
C0007364;Cyclic AMP Receptor Protein;AUGMENTS;C0035143;Repression;7
C1514827;Regulatory Element;AUGMENTS;C0162493;Transcriptional Activation;6
C0033306;Progestins;AUGMENTS;C0011107;Decidual Cell Reaction;9
C0037871;Spermidine;AUGMENTS;C0007634;Cells;12
760;CA2;AUGMENTS;C0542479;Energy, Physics;6
C0038317;Steroids;AUGMENTS;C0037083;Signal Transduction;6
C0010572;Cycloheximide;AUGMENTS;C0007587;Cell Death;6
C0597217;phosphatase inhibitor;AUGMENTS;C0031715;Phosphorylation;13
C0025732;Methylcholanthrene;AUGMENTS;C0026030;Microsomes, Liver;10
C0041197;Tropomyosin;AUGMENTS;C0025979;Microfilaments;7
C0030098;Oxytocinase;AUGMENTS;C0032961;Pregnancy;7
820;CAMP;AUGMENTS;C0871786;Internalization;8
C0018338;Cyclic GMP;AUGMENTS;C0206249;Long-Term Potentiation;10
C0021753;Interleukin-1 beta;AUGMENTS;C0302090;Granulocyte production;9
C0032414;Poly I-C;AUGMENTS;C1155328;Antiviral Response;9
1026|9338|27065|644914;CDKN1A|TCEAL1|NSG1|H3F3AP6;AUGMENTS;C0851346;Radiation;8
C0019588;Histamine;AUGMENTS;C0023796;Lipolysis;7
C0380603;Fibroblast Growth Factor 2;AUGMENTS;C1156237;Stimulation of Cell Proliferation;13
C0030095;Oxytocin;AUGMENTS;C0079103;Cervical Dilatation;8
C0162638;Apoptosis;AUGMENTS;C0040669;Transfection;20
C0162922;perflubron;AUGMENTS;C0024109;Lung;6
C0031586;Phorbol Esters;AUGMENTS;C0016030;Fibroblasts;13
C0028128;Nitric Oxide;AUGMENTS;C1155046;T-Cell Proliferation;6
C0030054;Oxygen;AUGMENTS;C0015376;Extravasation;6
C0035668;RNA;AUGMENTS;C0039194;T-Lymphocyte;22
C0021666;Insulin-Like Growth Factor II;AUGMENTS;C0029433;Osteogenesis;6
C0012262;Diglycerides;AUGMENTS;C0007634;Cells;6
C0006644;Caffeine;AUGMENTS;C0428880;Systolic blood pressure;7
C0039654;Tetradecanoylphorbol Acetate;AUGMENTS;C0332448;Infiltration;6
C0028128;Nitric Oxide;AUGMENTS;C0234222;Baresthesia;13
C0035696;RNA, Messenger;AUGMENTS;C0007610;Cell Nucleus;7
C0032200;Platelet-Derived Growth Factor;AUGMENTS;C0596991;myelination;7
C0003320;Antigens;AUGMENTS;C0004096;Asthma;7
C0039286;Tamoxifen;AUGMENTS;C0596890;MCF7;7
C0752312;Mitogen-Activated Protein Kinases;AUGMENTS;C0015283;Exocytosis;9
C0036751;Serotonin;AUGMENTS;C0042401;Vasodilation;9
C0012854;DNA;AUGMENTS;C0015219;Evolution;10
C0016026;Fibroblast Growth Factor;AUGMENTS;C0282505;Limb Bud;6
C0006675;Calcium;AUGMENTS;C0001811;Aging;21
C0016026;Fibroblast Growth Factor;AUGMENTS;C0243144;uptake;9
C0028128;Nitric Oxide;AUGMENTS;C0428670;Nitrous oxide concentration;12
C0035668;RNA;AUGMENTS;C0017262;Gene Expression;16
C0007578;Cell Adhesion Molecules;AUGMENTS;C0031164;Permeability;6
C0008356;Cholera Toxin;AUGMENTS;C0301872;Immune response;16
C0029005;Oncogene Proteins;AUGMENTS;C0598312;DNA biosynthesis;7
C0014939;Estrogens;AUGMENTS;C1149888;alkaline phosphatase activity;6
C0017626;Glial Fibrillary Acidic Protein;AUGMENTS;C0162512;Neostriatum;6
C0017436;Gentamicins;AUGMENTS;C0234119;Neuromuscular inhibition;7
C0243192;agonists;AUGMENTS;C0032961;Pregnancy;6
C0036751;Serotonin;AUGMENTS;C0205855;Synaptic Potentials;7
C0019046;Hemoglobin;AUGMENTS;C0007595;Cell Growth;6
C0004057;Aspirin;AUGMENTS;C0012222;Diffusion;11
C1527365|7078;TIMP3 protein, human|TIMP3;AUGMENTS;C0162638;Apoptosis;10
C0031586;Phorbol Esters;AUGMENTS;C1512310;HL60;6
C0878412;A-23187;AUGMENTS;C0026473;monocyte;10
C0006945;Carbachol;AUGMENTS;C1367876;fluid secretion;7
C0030131;p-Chloroamphetamine;AUGMENTS;C0013746;Ejaculation;15
C0039654;Tetradecanoylphorbol Acetate;AUGMENTS;C0237820;Recovery;7
760;CA2;AUGMENTS;C0037083;Signal Transduction;9
C1332777|9167;COX7A2L gene|COX7A2L;AUGMENTS;C0040649;Transcription, Genetic;6
C0380600;tetralin;AUGMENTS;C0013470;Eating;8
C1366832|51761;ATPase, Aminophospholipid Transporter-Like, Class I, Type 8A, Member 2|ATP8A2;AUGMENTS;C0560175;Carrier of disorder;19
C0079281;Endothelin-1;AUGMENTS;C0018270;Growth;22
C0028247;Nocodazole;AUGMENTS;C0007634;Cells;14
C0021641;Insulin;AUGMENTS;C0232478;Ingestion;8
C0878412;A-23187;AUGMENTS;C0024432;macrophage;17
C0567415;Atom;AUGMENTS;C0086168;Dissociation;23
C0038585;Substance P;AUGMENTS;C0162337;Vascular Permeability;28
C0022245;Isoproterenol;AUGMENTS;C0014257;Endothelium;6
C0597357;receptor;AUGMENTS;C0037313;Sleep;9
C0001041;Acetylcholine;AUGMENTS;C0262346;terminal nerve;12
C0600493;5' Untranslated Regions;AUGMENTS;C0017262;Gene Expression;8
C0008203;Chlorides;AUGMENTS;C0234122;Inhibitory potential;15
C0021756;Interleukin-2;AUGMENTS;C0039194;T-Lymphocyte;9
C0024467;Magnesium;AUGMENTS;C0162638;Apoptosis;11
C0010592;Cyclosporine;AUGMENTS;C0005847;Blood Vessels;8
C0006523;Butyric Acids;AUGMENTS;C0007634;Cells;10
C0001443;Adenosine;AUGMENTS;C0021368;Inflammation;11
C0012968;Docosahexaenoic Acids;AUGMENTS;C0025255;Tissue membrane;9
C0162772;Reactive Oxygen Species;AUGMENTS;C0392673;Adaptation;6
C0023810;Lipopolysaccharides;AUGMENTS;C0040624;Trans-Activation (Genetics);13
C0021665;Insulin-Like Growth Factor I;AUGMENTS;C0017262;Gene Expression;17
760;CA2;AUGMENTS;C0439857;Dependence;8
C0023810;Lipopolysaccharides;AUGMENTS;C1327415;interleukin-1 secretion;19
C0015846;Fentanyl;AUGMENTS;C0879626;Adverse effects;6
C0380603;Fibroblast Growth Factor 2;AUGMENTS;C1510470;Motility;7
C0079189;cytokine;AUGMENTS;C0870509;Escape;7
C0035696;RNA, Messenger;AUGMENTS;C0024264;Lymphocyte;6
C0023779;Lipids;AUGMENTS;C0032961;Pregnancy;7
29927;SEC61A1;AUGMENTS;C0599893;Protein translocation;6
C0220839;Glutamate;AUGMENTS;C0524913;Excitatory Postsynaptic Potentials;8
C0001455;Cyclic AMP;AUGMENTS;C0017262;Gene Expression;23
C0021641;Insulin;AUGMENTS;C0007620;Cell Survival;8
C0039654;Tetradecanoylphorbol Acetate;AUGMENTS;C0031164;Permeability;21
C0243192;agonists;AUGMENTS;C1517880;Ligand Binding;6
C0039654;Tetradecanoylphorbol Acetate;AUGMENTS;C0040711;Translation, Genetic;6
C0038317;Steroids;AUGMENTS;C0015283;Exocytosis;11
C0027754|4803;Nerve Growth Factors|NGF;AUGMENTS;C0006104;Brain;6
C0012472;Dinoprostone;AUGMENTS;C0222660;Trabecular substance of bone;7
C0033554;Prostaglandins;AUGMENTS;C0600454;Cervical Ripening;22
C0003018;Angiotensins;AUGMENTS;C1278872;Entire sympathetic nerve;16
C0079284;Endothelin;AUGMENTS;C1278872;Entire sympathetic nerve;7
C0079281;Endothelin-1;AUGMENTS;C0233494;Tension;11
C0040679;Transferrin;AUGMENTS;C0007595;Cell Growth;6
C0002335;Alprostadil;AUGMENTS;C0029433;Osteogenesis;8
C0017337;Genes;AUGMENTS;C0007134;Renal Cell Carcinoma;6
C0003241;Antibodies;AUGMENTS;C1155008;B Cell Proliferation;7
C0030095;Oxytocin;AUGMENTS;C0020663;Hypothalamic structure;8
C0028128;Nitric Oxide;AUGMENTS;C0030847;Penile Erection;6
C0017887;Nitroglycerin;AUGMENTS;C0030847;Penile Erection;6
C0021755;Interleukin-1;AUGMENTS;C0006104;Brain;7
C0033679;Transglutaminases;AUGMENTS;C0006104;Brain;7
C0034801;Opioid Receptor;AUGMENTS;C0206249;Long-Term Potentiation;10
C0376180|2520;Gastrin|GAST;AUGMENTS;C0596290;Cell Proliferation;7
C0062534|3082;Hepatocyte Growth Factor|HGF;AUGMENTS;C0237820;Recovery;17
C0062534|3082;Hepatocyte Growth Factor|HGF;AUGMENTS;C0037993;Spleen;7
C0061928;GTPase-Activating Proteins;AUGMENTS;C0234222;Baresthesia;9
C1332733|1017;CDK2 gene|CDK2;AUGMENTS;C0162638;Apoptosis;9
C0005294;beta-Very-Low-Density Lipoproteins;AUGMENTS;C0014895;Esterification;7
C0008466;Chondroitin Sulfates;AUGMENTS;C0043240;Wound Healing;7
C0079281;Endothelin-1;AUGMENTS;C1256369;insulin secretion;6
C0033684;Proteins;AUGMENTS;C0162493;Transcriptional Activation;12
C0083867;bone morphogenetic protein 7;AUGMENTS;C0598067;Chondrogenesis;8
C0016693;Free Radicals;AUGMENTS;C0031164;Permeability;12
C1366832|51761;ATPase, Aminophospholipid Transporter-Like, Class I, Type 8A, Member 2|ATP8A2;AUGMENTS;C0026845;Muscle;10
C0065067;lipoteichoic acid;AUGMENTS;C0015283;Exocytosis;12
C0033634;Protein Kinase C;AUGMENTS;C0178666;glucose transport;6
C0061928;GTPase-Activating Proteins;AUGMENTS;C0016315;Fluorescence;8
C0072522;PS-K;AUGMENTS;C0024264;Lymphocyte;7
C0021740;Recombinant Interferon-gamma;AUGMENTS;C0596402;cytotoxicity;25
C1172384|2146;EZH2 protein, human|EZH2;AUGMENTS;C0040300;Body tissue;8
C0812246|7124;TNF gene|TNF;AUGMENTS;C0085416;Respiratory Burst;6
C0038585;Substance P;AUGMENTS;C0600467;Neurogenic Inflammation;9
C0003320;Antigens;AUGMENTS;C0000833;Abscess;7
C0134835;P-Selectin;AUGMENTS;C1136143;Leukocyte Rolling;15
C0021753;Interleukin-1 beta;AUGMENTS;C0042520;Structure of venule;8
C0009325;Collagen;AUGMENTS;C0221145;Thrombopoiesis;9
C0040018;Thrombin;AUGMENTS;C0221145;Thrombopoiesis;6
C0962969;RAD 001;AUGMENTS;C0007634;Cells;6
C0003211;Anti-Inflammatory Agents, Non-Steroidal;AUGMENTS;C0206116;Microglia;7
C0020852;Immunoglobulin G;AUGMENTS;C0031308;Phagocytosis;8
C0003009;Angiotensin II;AUGMENTS;C0312431;Hormone secretion;10
C0022709;Peptidyl-Dipeptidase A;AUGMENTS;C0018787;Heart;11
C0039654;Tetradecanoylphorbol Acetate;AUGMENTS;C0678587;steady state;6
C0040845;Tretinoin;AUGMENTS;C0225828;Myocytes, Cardiac;7
C0018549;Halothane;AUGMENTS;C0031715;Phosphorylation;9
C0040018;Thrombin;AUGMENTS;C0596233;release of sequestered calcium ion into cytoplasm;10
C0014939;Estrogens;AUGMENTS;C1151471;nitric oxide synthase activity;9
C0001962;Ethanol;AUGMENTS;C1519726;Tyrosine Phosphorylation;6
C0021246;Indomethacin;AUGMENTS;C1166704;Polytene chromosome weak point location;6
C0672708;suberoylanilide hydroxamic acid;AUGMENTS;C0007587;Cell Death;7
C0003765;Arginine;AUGMENTS;C0040649;Transcription, Genetic;11
C1171892|7422;VEGF protein, human|VEGFA;AUGMENTS;C1154401;cell invasion;6
C0006931;Capsaicin;AUGMENTS;C0162337;Vascular Permeability;7
C0003765;Arginine;AUGMENTS;C0220781;Anabolism;7
C0048451;4-methoxyamphetamine;AUGMENTS;C0014467;eosinophil;10
C0600680;Untranslated Regions;AUGMENTS;C0007634;Cells;7
C0061202;Genistein;AUGMENTS;C0007587;Cell Death;12
C0065749;matrigel;AUGMENTS;C0018270;Growth;8
C0012968;Docosahexaenoic Acids;AUGMENTS;C0018270;Growth;9
C0043047;Water;AUGMENTS;C1279083;Entire radius;11
C0024706;Manganese;AUGMENTS;C0011065;Cessation of life;10
C0014912;Estradiol;AUGMENTS;C0598934;tumor growth;20
C0007004;Carbohydrates;AUGMENTS;C0037083;Signal Transduction;8
C0012589;Diquat;AUGMENTS;C0023775;Lipid Peroxidation;14
C0013089;Doxorubicin;AUGMENTS;C0596981;Muscle Cells;9
C0038836;Superoxides;AUGMENTS;C0012860;DNA Damage;8
C0008402;Cholestyramine;AUGMENTS;C1373190;Fecal Excretion;8
C0021641;Insulin;AUGMENTS;C0014895;Esterification;9
C0023810;Lipopolysaccharides;AUGMENTS;C0031272;Structure of aggregated lymphoid follicle of small intestine;7
C0011854;Diabetes Mellitus, Insulin-Dependent;AUGMENTS;C0004364;Autoimmune Diseases;9
C0034783;Adrenergic Receptor;AUGMENTS;C0018787;Heart;8
C0917834;U-44619;AUGMENTS;C0003842;Arteries;9
C0042670;Vinblastine;AUGMENTS;C0600688;Toxic effect;6
C1292267;Procoagulant;AUGMENTS;C0005778;Blood coagulation;12
C0027360;Naltrexone;AUGMENTS;C0597879;Immunoreactivity;6
C0000975;Acetate;AUGMENTS;C0162524;Chemiluminescence;14
C0031727;Phosphotransferases;AUGMENTS;C0001511;Adhesions;9
C0028351;Norepinephrine;AUGMENTS;C1159689;potassium ion transport;9
C0024730;Mannitol;AUGMENTS;C0860721;Plasma osmolality;11
C0669365|4846;NOS3 protein, human|NOS3;AUGMENTS;C1171318;shear stress;7
C0006668;Calcitonin;AUGMENTS;C0238806;BONE MASS;11
C0001041;Acetylcholine;AUGMENTS;C0003842;Arteries;19
C0002006;Aldosterone;AUGMENTS;C1510847;Alkalinization;6
C0076150;tert-Butylhydroperoxide;AUGMENTS;C0001811;Aging;10
C0076150;tert-Butylhydroperoxide;AUGMENTS;C0162638;Apoptosis;7
C0032821;Potassium;AUGMENTS;C0018787;Heart;7
C0079459;Granulocyte Colony-Stimulating Factor;AUGMENTS;C0376152;Marrow;7
C0021013;Immunoglobulin Idiotypes;AUGMENTS;C0683201;specific immunity;6
C0004358;Autoantibodies;AUGMENTS;C0301872;Immune response;7
C0039654;Tetradecanoylphorbol Acetate;AUGMENTS;C0016030;Fibroblasts;14
C0065558;Malate dehydrogenase (decarboxylating);AUGMENTS;C0023884;Liver;7
C0037098;Silicon Dioxide;AUGMENTS;C0026473;monocyte;8
C0006945;Carbachol;AUGMENTS;C0206249;Long-Term Potentiation;9
C0039286;Tamoxifen;AUGMENTS;C0017262;Gene Expression;9
C0041361;Tumor Antigens;AUGMENTS;C1516031;Antitumor Response;42
C0016016;Plasmin;AUGMENTS;C0032173;Platelet Activation;8
C0022020;Ionomycin;AUGMENTS;C0004561;B-Lymphocytes;7
C0019134;Heparin;AUGMENTS;C0005821;Blood Platelets;21
C0243045;Cyclin-Dependent Kinases;AUGMENTS;C0598312;DNA biosynthesis;9
C0729218;FK-506;AUGMENTS;C0206249;Long-Term Potentiation;6
C0006100;Bradykinin;AUGMENTS;C0018270;Growth;6
C0079189;cytokine;AUGMENTS;C0221145;Thrombopoiesis;15
760;CA2;AUGMENTS;C0162580;Antiport;6
C0048451;4-methoxyamphetamine;AUGMENTS;C0026473;monocyte;20
C0023810;Lipopolysaccharides;AUGMENTS;C1327420;interleukin-1 beta secretion;8
C1366516|3659;IRF1 gene|IRF1;AUGMENTS;C0040649;Transcription, Genetic;11
C0027481;Atrial Natriuretic Factor;AUGMENTS;C0018827;Heart Ventricle;11
C0028040;Nicotine;AUGMENTS;C0678903;Neuronal Transmission;11
C0022245;Isoproterenol;AUGMENTS;C1150527;protein kinase activity;6
C0037494;Sodium Chloride;AUGMENTS;C0234222;Baresthesia;9
C1333574|2357;FPR1 gene|FPR1;AUGMENTS;C0008018;Chemotaxis;15
C0015980|3439;Interferon-beta|IFNA1;AUGMENTS;C0017262;Gene Expression;8
C0220839;Glutamate;AUGMENTS;C1304649;Tissue fiber;17
C0071163|116|51237;pituitary adenylate cyclase activating polypeptide|ADCYAP1|MZB1;AUGMENTS;C0015283;Exocytosis;19
C0596876;Magnesium Ions;AUGMENTS;C0243102;enzyme activity;8
C0065739;mastoparan;AUGMENTS;C0020291;Hydrolysis;7
C0030956;Peptides;AUGMENTS;C0026820;Muscle Contraction;9
C0022245;Isoproterenol;AUGMENTS;C0001272;Action Potentials;14
C0013227;Pharmaceutical Preparations;AUGMENTS;C0019868;Homeostasis;6
C0024530;Malaria;AUGMENTS;C0021311;Infection;9
C0000545;Eicosapentaenoic Acid;AUGMENTS;C0031715;Phosphorylation;7
C0033308;Progesterone;AUGMENTS;C0027882;Neurons;10
C0003250;Monoclonal Antibodies;AUGMENTS;C0598934;tumor growth;6
760;CA2;AUGMENTS;C0039067;Synaptosomes;7
C0001471;Receptors, Purinergic P1;AUGMENTS;C0234112;Facilitation;6
C0015520;Factor Xa;AUGMENTS;C0005778;Blood coagulation;6
C0069894;P(1),P(5)-di(adenosine-5'-)pentaphosphate;AUGMENTS;C0042396;Vascular constriction (function);8
C0079189;cytokine;AUGMENTS;C1159978;osteoclast differentiation;15
C0039542;Terbutaline;AUGMENTS;C1440080;Alveolar;6
C0010592;Cyclosporine;AUGMENTS;C0005767;Blood;9
C0086222;Enhancer;AUGMENTS;C0598312;DNA biosynthesis;12
C0212364;clozapine N-oxide;AUGMENTS;C0027882;Neurons;8
C0029419;Osteocalcin;AUGMENTS;C0005974;Bone Resorption;12
C0065491;macrophage inflammatory protein 2;AUGMENTS;C0024109;Lung;7
760;CA2;AUGMENTS;C0027075;Myofibrils;8
C0015684;Fatty Acids;AUGMENTS;C0206131;Adipocytes;6
C0003765;Arginine;AUGMENTS;C0014257;Endothelium;8
C0125644;Leukotriene E4;AUGMENTS;C0162337;Vascular Permeability;6
C0007012;Carbon Dioxide;AUGMENTS;C0013140;Drought;8
C0007367;CATALASE;AUGMENTS;C1145676;alcohol metabolism;10
C0027021;Peroxidase;AUGMENTS;C0031164;Permeability;7
C0054871;Cathepsin L;AUGMENTS;C0026845;Muscle;7
C1448177|7124;TNF protein, human|TNF;AUGMENTS;C0036690;Septicemia;16
C0162781;Thiobarbituric Acid Reactive Substances;AUGMENTS;C0014792;Erythrocytes;8
C0023570;Levodopa;AUGMENTS;C1280090;Entire limb;6
C0039619;Tetanus Toxoid;AUGMENTS;C0024264;Lymphocyte;6
C0021641;Insulin;AUGMENTS;C0806909;Maximum;9
5879;RAC1;AUGMENTS;C0600315;Filopodia;7
C1366537|998;CDC42 gene|CDC42;AUGMENTS;C0230628;Lamellipodia;10
C0079459;Granulocyte Colony-Stimulating Factor;AUGMENTS;C0085416;Respiratory Burst;8
C1334435;Luc Gene;AUGMENTS;C0040649;Transcription, Genetic;7
C0071313;plY protein, Streptococcus pneumoniae;AUGMENTS;C0031164;Permeability;8
C0003402;Antioxidants;AUGMENTS;C0031715;Phosphorylation;12
C0054412;Cadmium chloride;AUGMENTS;C0007634;Cells;12
C0080055|7157;Protein p53|TP53;AUGMENTS;C1148673;DNA Binding;7
C0019046;Hemoglobin;AUGMENTS;C0040300;Body tissue;6
C0021760;Interleukin-6;AUGMENTS;C0014257;Endothelium;8
C0220839;Glutamate;AUGMENTS;C0232108;Arterial pulse pressure;13
3700;ITIH4;AUGMENTS;C0871786;Internalization;6
C0030899;Pentoxifylline;AUGMENTS;C0027950;neutrophil;9
C0018338;Cyclic GMP;AUGMENTS;C0225336;Endothelial Cells;6
C0243192;agonists;AUGMENTS;C1158427;phosphoinositide metabolism;15
C0053526;Bethanechol;AUGMENTS;C1140999;Contraction;24
C0025746;Methylene blue;AUGMENTS;C0428886;Mean blood pressure;13
C0014939;Estrogens;AUGMENTS;C1150833;ornithine decarboxylase activity;10
C0032172;Platelet Activating Factor;AUGMENTS;C0596624;Glycogenolysis;18
C0041370;Tumor Promoters;AUGMENTS;C0040649;Transcription, Genetic;8
C0026549;Morphine;AUGMENTS;C0013470;Eating;10
C0042397;Vasoconstrictor Agents;AUGMENTS;C0428713;Cerebral perfusion pressure;8
C0005210;beta-Endorphin;AUGMENTS;C0002708;Amygdaloid structure;6
C0031849;Physostigmine;AUGMENTS;C0039829;Theta Rhythm;8
C0023610;Gonadorelin;AUGMENTS;C1325889;follicle-stimulating hormone secretion;10
C0085151;Amyloid beta-Protein Precursor;AUGMENTS;C0085103;Neurites;7
C0022984;Laminin;AUGMENTS;C0085103;Neurites;13
C1130445;EM 574;AUGMENTS;C0017127;Gastric Emptying;6
C0027754|4803;Nerve Growth Factors|NGF;AUGMENTS;C0237820;Recovery;7
C0017337;Genes;AUGMENTS;C0039029;Symbiosis;6
C0003779|551;Argipressin|AVP;AUGMENTS;C0025260;Memory;11
C0017337;Genes;AUGMENTS;C0683201;specific immunity;6
C1448177|7124;TNF protein, human|TNF;AUGMENTS;C1522259;Muscle - Striated (Skeletal) (MMHCC);8
C0039654;Tetradecanoylphorbol Acetate;AUGMENTS;C0010853;Cytoskeleton;8
C1510800;Adenovirus Vector;AUGMENTS;C0302600;Angiogenesis;6
C0002871;Anemia;AUGMENTS;C0242723;Parasitemia;6
C0028351;Norepinephrine;AUGMENTS;C0012797;Diuresis;8
C0031671;Phospholipase;AUGMENTS;C0020291;Hydrolysis;7
C0013227;Pharmaceutical Preparations;AUGMENTS;C0011135;Defecation;6
C0015684;Fatty Acids;AUGMENTS;C0006104;Brain;9
C0600370;Methacholine;AUGMENTS;C0038990;Sweating;6
C0043047;Water;AUGMENTS;C0596901;Membrane;9
C1519595;Transcript;AUGMENTS;C0042149;Uterus;6
C0013227;Pharmaceutical Preparations;AUGMENTS;C0017184;Gastrointestinal Motility;17
C0017337;Genes;AUGMENTS;C0678727;Primordium;6
C0358314;Pneumococcal vaccine;AUGMENTS;C0301872;Immune response;7
C0376261;Lactate;AUGMENTS;C0806909;Maximum;7
C0079459|1437|3918;Granulocyte Colony-Stimulating Factor|CSF2|LAMC2;AUGMENTS;C0312833;Neutrophil production;9
C0030233;Palmitates;AUGMENTS;C1515670;mRNA Expression;10
C0041368;Tumor Necrosis Factors;AUGMENTS;C0600688;Toxic effect;9
C0031264;Petroleum;AUGMENTS;C0018270;Growth;6
C0029073;Operon;AUGMENTS;C0018270;Growth;13
C0006938;Captopril;AUGMENTS;C0221102;Excretory function;15
C0039654;Tetradecanoylphorbol Acetate;AUGMENTS;C0162638;Apoptosis;9
C0290758;steroidogenic acute regulatory protein;AUGMENTS;C0026649;Movement;12
C0002844;Androgens;AUGMENTS;C0037864;Spermatogenesis;9
C0017817;Glutathione;AUGMENTS;C0243144;uptake;13
C0021665;Insulin-Like Growth Factor I;AUGMENTS;C0014819;Erythropoiesis;11
C0282554;chemokine;AUGMENTS;C0006826;Malignant Neoplasms;6
C0918027;OK-432;AUGMENTS;C0806987;MONONUCLEAR CELLS;6
C0669365|4846;NOS3 protein, human|NOS3;AUGMENTS;C0032961;Pregnancy;7
C0385242;TNF-related apoptosis-inducing ligand;AUGMENTS;C0162638;Apoptosis;6
C0011777;Dexamethasone;AUGMENTS;C1150833;ornithine decarboxylase activity;10
C0003009;Angiotensin II;AUGMENTS;C0040624;Trans-Activation (Genetics);14
C0285890;alpha-Synuclein;AUGMENTS;C1269578;Entire substantia nigra;9
C0006945;Carbachol;AUGMENTS;C0427195;Muscle Tension;6
C0018338;Cyclic GMP;AUGMENTS;C0007587;Cell Death;12
C0033554;Prostaglandins;AUGMENTS;C0029433;Osteogenesis;11
C0085139;Kinesin;AUGMENTS;C0026046;Microtubules;10
C0011860;Diabetes Mellitus, Non-Insulin-Dependent;AUGMENTS;C0010068;Coronary heart disease;6
C0020196;Hyaluronic Acid;AUGMENTS;C0027756;Nerve Regeneration;6
C0016904;gamma-Aminobutyric Acid;AUGMENTS;C0235169;Excitability;22
C0123707;Insulin-Like Growth Factor Binding Protein 3;AUGMENTS;C0032961;Pregnancy;6
C0020063|5741;PTH protein, human|PTH;AUGMENTS;C0222661;Compact bone;9
C0021753;Interleukin-1 beta;AUGMENTS;C0026255;Mitosis;6
C0021758;Interleukin-4;AUGMENTS;C1327413;cytokine production;7
C0085295;Interleukin-10;AUGMENTS;C1327413;cytokine production;7
C0031586;Phorbol Esters;AUGMENTS;C0085416;Respiratory Burst;11
C0220839;Glutamate;AUGMENTS;C0007765;Cerebellum;8
C0001041;Acetylcholine;AUGMENTS;C0020291;Hydrolysis;11
C0017725;Glucose;AUGMENTS;C0678544;wave;8
C0085196;Oxidopamine;AUGMENTS;C0007587;Cell Death;6
C0028351;Norepinephrine;AUGMENTS;C0007610;Cell Nucleus;8
C0031858|3930;Phytohemagglutinins|LBR;AUGMENTS;C1155046;T-Cell Proliferation;8
C0766510;dihydroxy-vitamin D3;AUGMENTS;C0282549;HL-60 Cells;11
C0162326;DNA Sequence;AUGMENTS;C0020517;Hypersensitivity;11
C0006507;Butylated Hydroxytoluene;AUGMENTS;C0031164;Permeability;8
C0042010;Uridine Triphosphate;AUGMENTS;C0040649;Transcription, Genetic;10
C0019588;Histamine;AUGMENTS;C0040649;Transcription, Genetic;6
C0064239;Receptors, Opioid, kappa;AUGMENTS;C0002708;Amygdaloid structure;6
C0006784;Calpain;AUGMENTS;C0020291;Hydrolysis;8
C0031516;Pheromone;AUGMENTS;C0040649;Transcription, Genetic;16
C0752253;Neuregulins;AUGMENTS;C0040649;Transcription, Genetic;6
C0001041;Acetylcholine;AUGMENTS;C1149036;GTPase activity;12
C1136170;Virulence Factors;AUGMENTS;C1155266;Inflammatory Response;7
C0105770;beta catenin;AUGMENTS;C0043189;Wing;7
C0041479;Tyramine;AUGMENTS;C0178666;glucose transport;6
C0025219;Melatonin;AUGMENTS;C0013144;Drowsiness;6
C0021641|3630;Insulin|INS;AUGMENTS;C0026255;Mitosis;8
C0037657;Somatomedins;AUGMENTS;C0026255;Mitosis;8
C0015691;Fatty Acids, Volatile;AUGMENTS;C1326341;Epithelial Cell Proliferation;6
C0013227;Pharmaceutical Preparations;AUGMENTS;C0042401;Vasodilation;11
C0003765;Arginine;AUGMENTS;C0175677;Injury;6
C0065684;mannose receptor;AUGMENTS;C0031308;Phagocytosis;8
C0022020;Ionomycin;AUGMENTS;C0024264;Lymphocyte;14
C0021027;Immunoglobulins;AUGMENTS;C0021311;Infection;6
C0056978|3627;CXC chemokine IP-10|CXCL10;AUGMENTS;C0301872;Immune response;6
C1510800;Adenovirus Vector;AUGMENTS;C0003261;Antibody Formation;8
C0525037|1029;CDKN2A gene|CDKN2A;AUGMENTS;C1155873;Cell Cycle Arrest;12
C0017887;Nitroglycerin;AUGMENTS;C0005847;Blood Vessels;15
C0014264;Endotoxins;AUGMENTS;C0751982;Neutrophil Infiltration;6
C0887859;Intergenic Region;AUGMENTS;C0040649;Transcription, Genetic;6
C0682972;G-Protein-Coupled Receptors;AUGMENTS;C0596290;Cell Proliferation;7
C0024730;Mannitol;AUGMENTS;C0021880;Intracranial Pressure;9
C0035736;RNA, Viral;AUGMENTS;C0007634;Cells;11
C0242210;Binding Protein;AUGMENTS;C0243144;uptake;6
C0064841;leukotoxin;AUGMENTS;C0023516;Leukocytes;6
C0010592;Cyclosporine;AUGMENTS;C0042380;Vascular resistance;6
C0028754;Obesity;AUGMENTS;C0008679;Chronic Disease;15
