subject_cui;subject_name;predicate;object_cui;object_name;frequency
C1273869;Intervention regimes;PREVENTS;C0683321;poor health;11
C0282402;Hormone replacement therapy;PREVENTS;C0879626;Adverse effects;6
C0043047;Water;PREVENTS;C0011334;Dental caries;21
C0008783;Cimetidine;PREVENTS;C0041909;Upper gastrointestinal hemorrhage;14
C0038039;Sports;PREVENTS;C0030193;Pain;8
C0279516;Anti-Bacterial Agents;PREVENTS;C0879626;Adverse effects;6
C0728940;Excision;PREVENTS;C0751792;Trauma, Nervous System;13
C0392251;Carbon dioxide laser device;PREVENTS;C0700185;Decalcification;6
C1261322;Assessment procedure;PREVENTS;C0024923;Maternal Mortality;10
C0342978;Creation of omental flap;PREVENTS;C0015376;Extravasation;24
C0220908;Screening procedure;PREVENTS;C0019080;Hemorrhage;7
C0009325;Collagen;PREVENTS;C0027651;Neoplasm;6
C0001645;Adrenergic beta-Antagonists;PREVENTS;C0149931;Migraine Disorders;10
C0032042;Placebos;PREVENTS;C0041582;Ulcer;9
C1273869;Intervention regimes;PREVENTS;C0020615;hypoglycemia;30
C0001701;Exercise, Aerobic;PREVENTS;C0015672;Fatigue;14
C0087163;Levocarnitine;PREVENTS;C0220994;Hyperammonemia;9
C0917748;Gabexate Methanesulfonate;PREVENTS;C0030305;Pancreatitis;19
C0028833;Octreotide;PREVENTS;C0016169;pathologic fistula;6
C0015058;Ethyl Chloride;PREVENTS;C0030193;Pain;7
C1522577;follow-up;PREVENTS;C0020538;Hypertensive disease;9
C0032042;Placebos;PREVENTS;C0032914;Pre-Eclampsia;15
C0032042;Placebos;PREVENTS;C0871189;Psychotic symptom;6
C0003290;Antidepressive Agents, Tricyclic;PREVENTS;C1457887;Symptoms;6
C0041368;Tumor Necrosis Factors;PREVENTS;C0012634;Disease;6
C0087111;Therapeutic procedure;PREVENTS;C0019270;Hernia;13
C0032042;Placebos;PREVENTS;C0024530;Malaria;9
C1134564;hepatic arterial infusion;PREVENTS;C0494165;Secondary malignant neoplasm of liver;8
C0002903;Anesthesia procedures;PREVENTS;C0520904;Postoperative Nausea;7
C0006669;Calcitonin Gene-Related Peptide;PREVENTS;C0020538;Hypertensive disease;8
C0019139;Heparin, Low-Molecular-Weight;PREVENTS;C0032787;Postoperative Complications;7
C0013227;Pharmaceutical Preparations;PREVENTS;C0235280;Ototoxicity;6
C0687732;Prevention;PREVENTS;C0011581;Depressive disorder;14
C0041368;Tumor Necrosis Factors;PREVENTS;C0600688;Toxic effect;6
C0036442;Scopolamine;PREVENTS;C0030193;Pain;6
C0043047;Water;PREVENTS;C0175677;Injury;13
C1273869;Intervention regimes;PREVENTS;C0242184;Hypoxia;10
C0017887;Nitroglycerin;PREVENTS;C0028778;Obstruction;9
C0815170;regular physical activity;PREVENTS;C0010068;Coronary heart disease;16
C0087111;Therapeutic procedure;PREVENTS;C0149521;Pancreatitis, Chronic;9
C0087111;Therapeutic procedure;PREVENTS;C0178417;Loss of capacity for enjoyment;10
C0679878;acute care;PREVENTS;C0009566;Complication;7
C0042874;Vitamin E;PREVENTS;C0035344;Retinopathy of Prematurity;6
C0026652;Moxibustion;PREVENTS;C0021368;Inflammation;13
C0184661;Procedures;PREVENTS;C0242648;Vertical Disease Transmission;7
C0038638;Suction drainage;PREVENTS;C0262627;Seroma;14
C0851312;Breast surgery;PREVENTS;C0009566;Complication;7
C0279494;Oestrogen therapy;PREVENTS;C0521170;[X]Unspecified osteoporosis with pathological fracture;7
C0199176;Prophylactic treatment;PREVENTS;C0035126;Reperfusion Injury;6
C0013227;Pharmaceutical Preparations;PREVENTS;C0010474;Curling Ulcer;11
C1273869;Intervention regimes;PREVENTS;C0221791;medical complication;6
C0554804;Assisted breathing;PREVENTS;C0281169;pulmonary complications;15
C0279025;Endocrine therapy;PREVENTS;C0010054;Coronary Arteriosclerosis;6
C0007439;Indwelling Catheter;PREVENTS;C0042029;Urinary tract infection;7
C0220892;Penicillin;PREVENTS;C0035436;Rheumatic Fever;7
C0199176;Prophylactic treatment;PREVENTS;C0003811;cardiac arrhythmia;7
C0023311;intraocular lens implantation procedure;PREVENTS;C0004106;Astigmatism;24
C0000981;Acetazolamide;PREVENTS;C0340100;High altitude pulmonary edema;7
C0013227;Pharmaceutical Preparations;PREVENTS;C0741923;CARDIAC EVENT;24
C1522577;follow-up;PREVENTS;C0879626;Adverse effects;13
C0279027;Laser Therapy, Low-Level;PREVENTS;C0035305;Retinal Detachment;7
C0042313;Vancomycin;PREVENTS;C0599918;NEPHROTOXICITY;12
C0019134;Heparin;PREVENTS;C0038454;Cerebrovascular accident;8
C0679750;prevention through information dissemination;PREVENTS;C0012634;Disease;6
C0017628;Glyburide;PREVENTS;C0009566;Complication;6
C0016365;Fluoxetine;PREVENTS;C0424419;Binge Eating;6
C0025872;Metronidazole;PREVENTS;C0031099;Periodontitis;6
C1293130;Stabilization;PREVENTS;C0012634;Disease;9
C0032857;Povidone-Iodine;PREVENTS;C0940933;Complication, infection;7
C0023824;LDL Cholesterol Lipoproteins;PREVENTS;C0010068;Coronary heart disease;20
C0013216;Pharmacotherapy;PREVENTS;C0876994;Cardiotoxicity;13
C0687732;Prevention;PREVENTS;C0019693;HIV Infections;24
C0003244;Antibodies, Bacterial;PREVENTS;C0025303;Meningococcal Infections;6
C0003402;Antioxidants;PREVENTS;C0041582;Ulcer;6
C0004057;Aspirin;PREVENTS;C0161816;Cardiac complication;7
C0085297;Immunoglobulins, Intravenous;PREVENTS;C0161816;Cardiac complication;6
C0042210;Vaccines;PREVENTS;C0037354;Smallpox;17
C0852681;Large intestine anastomosis;PREVENTS;C0015376;Extravasation;8
C0030548;Parenteral Nutrition, Total;PREVENTS;C0032787;Postoperative Complications;9
C0032042;Placebos;PREVENTS;C0021311;Infection;10
C0087111;Therapeutic procedure;PREVENTS;C0023860;Listeriosis;6
C0037659|6750;Somatostatin|SST;PREVENTS;C0009566;Complication;8
C0085208;Bupropion;PREVENTS;C0087169;Withdrawal Symptoms;6
C0087111;Therapeutic procedure;PREVENTS;C0231528;Myalgia;18
C0034665;Ranitidine;PREVENTS;C0038358;Gastric ulcer;7
C0030054;Oxygen;PREVENTS;C0151744;Myocardial Ischemia;7
C1511790;Detection;PREVENTS;C1457887;Symptoms;7
C0001367;Acyclovir;PREVENTS;C0206558;Simplexvirus;6
C0021740|3458;Recombinant Interferon-gamma|IFNG;PREVENTS;C0021311;Infection;7
C0033487;Propofol;PREVENTS;C1140999;Contraction;13
C0040808;Treatment Protocols;PREVENTS;C0035126;Reperfusion Injury;7
C0242937;Analgesics, Non-Narcotic;PREVENTS;C0030193;Pain;11
C1511790;Detection;PREVENTS;C0024530;Malaria;11
C0031634;Phosphocreatine;PREVENTS;C0022116;Ischemia;7
C0020431;Hyperbaric Oxygenation;PREVENTS;C0242184;Hypoxia;6
C0021107;Implantation procedure;PREVENTS;C0010957;Tissue damage;7
C0003374;Antimalarials;PREVENTS;C0858318;Plasmodium falciparum infection;6
C0243192;agonists;PREVENTS;C0020564;Hypertrophy;6
C0042210;Vaccines;PREVENTS;C0019204;Primary carcinoma of the liver cells;7
C0087111;Therapeutic procedure;PREVENTS;C0426576;Gastrointestinal symptoms NOS;11
C0011331;Dental Procedures;PREVENTS;C0410808;Prosthetic joint infection;6
C0039771;Theophylline;PREVENTS;C0175677;Injury;9
C0064113;Itraconazole;PREVENTS;C0238013;ASPERGILLOSIS, INVASIVE;6
C0013227;Pharmaceutical Preparations;PREVENTS;C0027540;Necrosis;7
C0013227;Pharmaceutical Preparations;PREVENTS;C0917798;Cerebral Ischemia;12
C0150270;Medication Management;PREVENTS;C0231170;Disability NOS;7
C1096745;Calcium supplementation;PREVENTS;C0521170;[X]Unspecified osteoporosis with pathological fracture;9
C0041361;Tumor Antigens;PREVENTS;C0600688;Toxic effect;6
C0547070;Ablation;PREVENTS;C0042514;Tachycardia, Ventricular;7
C0206461;Dalteparin;PREVENTS;C0040038;Thromboembolism;24
C0036581;Selenium;PREVENTS;C0006142;Malignant neoplasm of breast;6
C0543467;Operative Surgical Procedures;PREVENTS;C1384666;hearing impairment;6
C0065180;Loratadine;PREVENTS;C0231918;Nasal symptom;6
C0019139;Heparin, Low-Molecular-Weight;PREVENTS;C0857496;Thromboembolic event;50
C0036435;Sclerotherapy;PREVENTS;C0009566;Complication;8
C0033567;Epoprostenol;PREVENTS;C0879626;Adverse effects;6
C0013227;Pharmaceutical Preparations;PREVENTS;C0238284;Acute mountain sickness;8
C0206460;Enoxaparin;PREVENTS;C0333186;Restenosis;6
C0015259;Exercise;PREVENTS;C0011071;Death, Sudden;7
C0025605;Methadone;PREVENTS;C0087169;Withdrawal Symptoms;8
C0021576;Insecticides;PREVENTS;C0851341;Infestation;11
C0038317;Steroids;PREVENTS;C0032768;Postherpetic neuralgia;14
C0028066;Nifedipine;PREVENTS;C0175677;Injury;6
C0021107;Implantation procedure;PREVENTS;C0036974;Shock;12
C0700219;Cigarette Smoking;PREVENTS;C0010068;Coronary heart disease;6
C0016277;Fluconazole;PREVENTS;C0085436;Meningitis, Cryptococcal;6
C0085826;Antiplatelet Agents;PREVENTS;C0854571;Reocclusion;6
C0013227;Pharmaceutical Preparations;PREVENTS;C0079027;Blood Loss, Surgical;6
C0042196;Vaccination;PREVENTS;C0019159;Hepatitis A;18
C0040732;Transplantation;PREVENTS;C0030193;Pain;31
C0001367;Acyclovir;PREVENTS;C0042776;Virus;7
C0042866;Vitamin D;PREVENTS;C0009404;Colorectal Neoplasms;7
C0032042;Placebos;PREVENTS;C1517205;Flare;6
C1136013;Conjugated Equine Estrogens;PREVENTS;C0599877;loss\; bone;7
C0279328;hyperbaric oxygen;PREVENTS;C0027540;Necrosis;6
C0020971;Immunization;PREVENTS;C0003864;Arthritis;8
C0018701;Health education;PREVENTS;C0009566;Complication;15
C0040808;Treatment Protocols;PREVENTS;C0333519;Caries;11
C0013227;Pharmaceutical Preparations;PREVENTS;C0155626;Acute myocardial infarction;6
C0181758;Surgical face mask;PREVENTS;C0038941;Surgical Wound Infection;7
C0087111;Therapeutic procedure;PREVENTS;C0026764;Multiple Myeloma;9
C0002403;Amantadine;PREVENTS;C1457887;Symptoms;7
C0543467;Operative Surgical Procedures;PREVENTS;C0020626;Hypoparathyroidism;8
C0599934;Vaccines, Peptide;PREVENTS;C0012634;Disease;8
C0282614;Acupressure;PREVENTS;C0520905;Vomiting, Postoperative;7
C0040808;Treatment Protocols;PREVENTS;C0029118;Opportunistic Infections;11
C0543467;Operative Surgical Procedures;PREVENTS;C0520904;Postoperative Nausea;15
C0011121;Decontamination;PREVENTS;C0442886;Secondary infection;7
C0669365|4846;NOS3 protein, human|NOS3;PREVENTS;C0015697;Fatty Streak, Arterial;8
C0030275;Pancreas Transplantation;PREVENTS;C0009566;Complication;6
C0010583;Cyclophosphamide;PREVENTS;C0012634;Disease;8
C0003402;Antioxidants;PREVENTS;C0876994;Cardiotoxicity;15
C0003232;Antibiotics;PREVENTS;C0035436;Rheumatic Fever;7
C1136254;Microbicides;PREVENTS;C0038941;Surgical Wound Infection;9
C0031253;Pesticides;PREVENTS;C0275009;Pesticide poisoning;7
C0733470|3439;human leukocyte interferon|IFNA1;PREVENTS;C0042776;Virus;7
C0013227;Pharmaceutical Preparations;PREVENTS;C0023895;Liver diseases;8
C0014939;Estrogens;PREVENTS;C0027651;Neoplasm;9
C0032346;Poisons;PREVENTS;C0032343;Poisoning;6
C0199176;Prophylactic treatment;PREVENTS;C0087086;Thrombus;6
C0009417;Colposcopy;PREVENTS;C0007847;Malignant neoplasm of cervix uteri;6
C0204523;Psychiatric therapeutic procedure;PREVENTS;C0038661;Suicide;10
C0003968;Ascorbic Acid;PREVENTS;C0002871;Anemia;8
C0025638;Methenamine;PREVENTS;C0042029;Urinary tract infection;9
C0729663;Maternal antibody;PREVENTS;C0009450;Communicable Diseases;7
C0024730;Mannitol;PREVENTS;C0595921;Intraocular pressure disorder;14
C0017649;Globulins;PREVENTS;C0012634;Disease;7
C1261322;Assessment procedure;PREVENTS;C0600055;Audiological observations;9
C0543467;Operative Surgical Procedures;PREVENTS;C0024236;Lymphedema;17
C0000294;Mesna;PREVENTS;C0010692;Cystitis;7
C0192499;Fundoplication;PREVENTS;C0009566;Complication;6
C0087111;Therapeutic procedure;PREVENTS;C0392618;Postoperative infection NOS;20
C0087111;Therapeutic procedure;PREVENTS;C0678222;Breast Carcinoma;7
C0556030;Repositioning;PREVENTS;C0011127;Decubitus ulcer;17
C0032042;Placebos;PREVENTS;C0262655;Recurrent urinary tract infection;6
C0029151;Oral contraception;PREVENTS;C0029925;Ovarian Carcinoma;8
C0001617;Adrenal Cortex Hormones;PREVENTS;C0006114;Cerebral Edema;6
C0679898;public health program;PREVENTS;C0028754;Obesity;7
C0003297;Antiemetics;PREVENTS;C0520905;Vomiting, Postoperative;10
C0278790;dietary intervention;PREVENTS;C0011991;Diarrhea;9
C0023821;High Density Lipoproteins;PREVENTS;C0003972;Cardiovascular arteriosclerosis unspecified;7
C0700287;Reporting;PREVENTS;C0012634;Disease;8
C0087111;Therapeutic procedure;PREVENTS;C0038663;Suicide attempt;30
C0053396;Beta Carotene;PREVENTS;C0010068;Coronary heart disease;7
C0008034;Chest Tubes;PREVENTS;C0009566;Complication;8
C0075707;syntometrine;PREVENTS;C0032797;Postpartum Hemorrhage;16
C0042210;Vaccines;PREVENTS;C0035613;Rift Valley Fever;8
C0010547;Cyclizine;PREVENTS;C0042963;Vomiting;8
C0087111;Therapeutic procedure;PREVENTS;C0238644;anemia\; profound;16
C0042874;Vitamin E;PREVENTS;C0008679;Chronic Disease;8
C0053396;Beta Carotene;PREVENTS;C0008679;Chronic Disease;7
C0023977;long-term care;PREVENTS;C0043094;Weight Gain;12
C0175718;Medical pins;PREVENTS;C0016658;Fracture;6
C0011900;Diagnosis;PREVENTS;C0036916;Sexually Transmitted Diseases;10
C0035139;Surgical Replantation;PREVENTS;C0012691;Dislocations;7
C0008783;Cimetidine;PREVENTS;C0266807;Acute gastrointestinal hemorrhage;6
C0001617;Adrenal Cortex Hormones;PREVENTS;C0333187;Stricture;8
C0019930;Postmenopausal Hormone Replacement Therapy;PREVENTS;C0007222;Cardiovascular Diseases;8
C0014806;Erythromycin;PREVENTS;C1140999;Contraction;7
C0042196;Vaccination;PREVENTS;C0023343;Leprosy;25
C0087111;Therapeutic procedure;PREVENTS;C0026838;Muscle Spasticity;6
C0730588;Astigmatic keratotomy;PREVENTS;C0004106;Astigmatism;18
C0043047;Water;PREVENTS;C0042776;Virus;6
C0037688;Sorbitol;PREVENTS;C0011334;Dental caries;9
C0008574;Chromium;PREVENTS;C0600688;Toxic effect;8
C0026035;Microsurgery;PREVENTS;C0009566;Complication;16
C0199176;Prophylactic treatment;PREVENTS;C0029396;Ossification, Heterotopic;14
C1533685;Injection procedure;PREVENTS;C0020564;Hypertrophy;6
C0014939;Estrogens;PREVENTS;C1140999;Contraction;6
C0087111;Therapeutic procedure;PREVENTS;C0544688;Complication of disease;15
C0006217;Bromelains;PREVENTS;C0030193;Pain;9
C0444299;Catheter tip;PREVENTS;C0009566;Complication;6
C0003968;Ascorbic Acid;PREVENTS;C1457887;Symptoms;7
C0040616;Anti-Anxiety Agents;PREVENTS;C0040053;Thrombosis;9
C0031184;Perphenazine;PREVENTS;C0042963;Vomiting;7
C0032952;Prednisone;PREVENTS;C0033687;Proteinuria;6
C0042212;Vaccines, Inactivated;PREVENTS;C0042749;Viremia;8
C0204861;Application of splint;PREVENTS;C0030193;Pain;9
C0019134;Heparin;PREVENTS;C0032788;Postoperative Hemorrhage;7
C0013227;Pharmaceutical Preparations;PREVENTS;C0039070;Syncope;6
C1273869;Intervention regimes;PREVENTS;C0004610;Bacteremia;12
C0687732;Prevention;PREVENTS;C0028797;Occupational Diseases;7
C0741847;Bypass;PREVENTS;C0175677;Injury;9
C0042211;Vaccines, Attenuated;PREVENTS;C0006309;Brucellosis;9
C0026549;Morphine;PREVENTS;C0311392;Physical findings;9
C0009262;Colchicine;PREVENTS;C0031069;Familial Mediterranean Fever;7
C0012544;Diphosphonates;PREVENTS;C0020437;Hypercalcemia;6
C0003765;Arginine;PREVENTS;C0020507;Hyperplasia;6
C0042874;Vitamin E;PREVENTS;C0598309;genotoxicity;8
C0013090;Doxycycline;PREVENTS;C0009566;Complication;8
C0013778;Electric Countershock;PREVENTS;C0004238;Atrial Fibrillation;9
C0521942;Angiotensin II receptor antagonist;PREVENTS;C0033687;Proteinuria;12
C0013931;Embolization, Therapeutic;PREVENTS;C0333279;Massive hemorrhage;9
C0011900;Diagnosis;PREVENTS;C0004153;Atherosclerosis;8
C0042105;Ursodeoxycholic Acid;PREVENTS;C0007102;Malignant tumor of colon;6
C0209738;Lamivudine;PREVENTS;C0019169;Hepatitis B Virus;18
C0003015;Angiotensin-Converting Enzyme Inhibitors;PREVENTS;C0242656;Disease Progression;7
C0025853;Metoclopramide;PREVENTS;C1457887;Symptoms;9
C0087111;Therapeutic procedure;PREVENTS;C0340279;Ventricular hypertrophy;6
C0004057;Aspirin;PREVENTS;C0010054;Coronary Arteriosclerosis;6
C0454525;Manual Therapies;PREVENTS;C1457887;Symptoms;7
C0032042;Placebos;PREVENTS;C0030305;Pancreatitis;12
C1514818;Regional Chemotherapy;PREVENTS;C0494165;Secondary malignant neoplasm of liver;7
C1135809;Caloric Restriction;PREVENTS;C0011847;Diabetes;6
C0418981;Medical therapy;PREVENTS;C0242656;Disease Progression;6
C0073096;resveratrol;PREVENTS;C0598934;tumor growth;7
C0242708;Antirheumatic Drugs, Disease-Modifying;PREVENTS;C1457887;Symptoms;8
C0185115;Extraction;PREVENTS;C0009566;Complication;56
C0001617;Adrenal Cortex Hormones;PREVENTS;C0010200;Coughing;8
C0013227;Pharmaceutical Preparations;PREVENTS;C0017181;Gastrointestinal Hemorrhage;7
C0021102;Implants;PREVENTS;C0879626;Adverse effects;8
C0036581;Selenium;PREVENTS;C0238421;Selenium deficiency;10
C0021107;Implantation procedure;PREVENTS;C1261287;Stenosis;9
C0026056;Midazolam;PREVENTS;C0520909;Postoperative Nausea and Vomiting;21
C0072973;Ramipril;PREVENTS;C0033687;Proteinuria;8
C0543467;Operative Surgical Procedures;PREVENTS;C0016663;Pathological fracture;6
C0279516;Anti-Bacterial Agents;PREVENTS;C0011334;Dental caries;22
C0061928;GTPase-Activating Proteins;PREVENTS;C0175677;Injury;9
C0020883;Ileostomy;PREVENTS;C0009566;Complication;14
C0087071;Telomerase;PREVENTS;C0333307;Superficial ulcer;8
C0024861;Masks;PREVENTS;C0242781;disease transmission;17
C0085174;Misoprostol;PREVENTS;C0161819;Gastrointestinal complication;14
C0036411;Scleral Buckling;PREVENTS;C0035305;Retinal Detachment;8
C0857127;Induction;PREVENTS;C0042776;Virus;8
C0087111;Therapeutic procedure;PREVENTS;C0014867;Esophageal Varices;8
C0336630;Endotracheal tube;PREVENTS;C0009566;Complication;8
C0019134;Heparin;PREVENTS;C0742006;Catheter infection;15
C0087111;Therapeutic procedure;PREVENTS;C0019554;Hip Dislocation;7
C0009429;Combined Modality Therapy;PREVENTS;C0016059;Fibrosis;12
C0022614;Ketamine;PREVENTS;C0042963;Vomiting;7
C0035139;Surgical Replantation;PREVENTS;C0879626;Adverse effects;11
C0358314;Pneumococcal vaccine;PREVENTS;C0021311;Infection;6
C0444875;Cardiopulmonary bypass circuit;PREVENTS;C1155266;Inflammatory Response;6
C0003641;Aprotinin;PREVENTS;C1155266;Inflammatory Response;6
C0002932;Anesthetics;PREVENTS;C0032787;Postoperative Complications;6
C0185115;Extraction;PREVENTS;C0012634;Disease;8
C0150600;Advice;PREVENTS;C0038435;Stress;7
C0015421;Eyeglasses;PREVENTS;C0027092;Myopia;6
C0087111;Therapeutic procedure;PREVENTS;C0029461;Osteoradionecrosis;7
C0700431;Cardiac rehabilitation;PREVENTS;C0741923;CARDIAC EVENT;12
C0013103;Drainage procedure;PREVENTS;C0032788;Postoperative Hemorrhage;6
C0077906;urinastatin;PREVENTS;C0151526;Premature Birth;7
C0072916;Cisapride;PREVENTS;C0042963;Vomiting;7
C0039038;Sympathectomy;PREVENTS;C0030193;Pain;6
C0016410;Folic Acid;PREVENTS;C0596402;cytotoxicity;8
C0042874;Vitamin E;PREVENTS;C0876994;Cardiotoxicity;9
C0947647;Manipulation procedure;PREVENTS;C0012634;Disease;12
C0282545;Phacoemulsification;PREVENTS;C0004106;Astigmatism;10
C1273869;Intervention regimes;PREVENTS;C0872173;functional disability;16
C1569711;neutrophil elastase inhibitors;PREVENTS;C0175677;Injury;10
C0024861;Masks;PREVENTS;C0015376;Extravasation;9
C0013030;Dopamine;PREVENTS;C0242606;Oxidative Stress;7
C0574032;Infusion procedures;PREVENTS;C0018133;Graft-vs-Host Disease;9
C0027415;Narcotics;PREVENTS;C0030193;Pain;6
C0036557;Sedatives;PREVENTS;C0030193;Pain;8
C0024730;Mannitol;PREVENTS;C1527311;Brain Edema;10
C0543467;Operative Surgical Procedures;PREVENTS;C0009676;Confusion;8
C0000981;Acetazolamide;PREVENTS;C1457887;Symptoms;11
C0012798;Diuretics;PREVENTS;C0020538;Hypertensive disease;9
C0011900;Diagnosis;PREVENTS;C0549433;Surgical intervention;10
C0003250;Monoclonal Antibodies;PREVENTS;C0035236;Respiratory syncytial virus;8
C0087111;Therapeutic procedure;PREVENTS;C0029944;overdose;24
C0087111;Therapeutic procedure;PREVENTS;C0234233;Sore to touch;10
C0040808;Treatment Protocols;PREVENTS;C0013604;Edema;7
C0454448;Neuromuscular stimulation;PREVENTS;C0037011;Shoulder Pain;6
C0596577;Flavonoids;PREVENTS;C0018799;Heart Diseases;6
C0025677;Methotrexate;PREVENTS;C0333307;Superficial ulcer;6
C0040808;Treatment Protocols;PREVENTS;C0242648;Vertical Disease Transmission;12
C0079189;cytokine;PREVENTS;C0004368;Autoimmunity;7
C0042196;Vaccination;PREVENTS;C0270224;Tetany, Neonatal;6
C0001962;Ethanol;PREVENTS;C0151744;Myocardial Ischemia;10
C0038739;Sulfides;PREVENTS;C0600688;Toxic effect;11
C0019168;Hepatitis B Surface Antigens;PREVENTS;C0019163;Hepatitis B;13
C0725449;CVC;PREVENTS;C0742006;Catheter infection;21
C0087111;Therapeutic procedure;PREVENTS;C0206081;Hyperandrogenism;6
C0522095;Long chain fatty acid;PREVENTS;C0010068;Coronary heart disease;10
C0199176;Prophylactic treatment;PREVENTS;C0017181;Gastrointestinal Hemorrhage;11
C0003765;Arginine;PREVENTS;C0242606;Oxidative Stress;20
C0017296;gene therapy;PREVENTS;C0020538;Hypertensive disease;6
C0220908;Screening procedure;PREVENTS;C0042769;Virus Diseases;6
C0029473;Ostomy;PREVENTS;C0009566;Complication;6
C0020587;Hypnosis;PREVENTS;C0042963;Vomiting;6
C0035661;Ritodrine;PREVENTS;C0151526;Premature Birth;6
C0012798;Diuretics;PREVENTS;C1457887;Symptoms;11
C0003205;Anti-Infective Agents, Local;PREVENTS;C0038941;Surgical Wound Infection;15
C0087111;Therapeutic procedure;PREVENTS;C0333467;Cytopathic effect;6
C0024002;Lorazepam;PREVENTS;C0036572;Seizures;6
C0087111;Therapeutic procedure;PREVENTS;C0686619;Secondary malignant neoplasm of lymph node;7
966;CD59;PREVENTS;C0024348;Lysis;6
C0145106;Teicoplanin;PREVENTS;C0021311;Infection;7
C0450164;Fluorides Toothpaste;PREVENTS;C0011334;Dental caries;21
C0339897;Transjugular intrahepatic portosystemic shunt procedure;PREVENTS;C0155789;Bleeding esophageal varices;8
C0037659;Somatostatin;PREVENTS;C0009566;Complication;19
C0017797;Glutamine;PREVENTS;C0009566;Complication;10
C0085295;Interleukin-10;PREVENTS;C0030305;Pancreatitis;7
C0040736;Transplantation, Autologous;PREVENTS;C0020626;Hypoparathyroidism;19
C0042200;Influenza vaccination;PREVENTS;C0035243;Respiratory Tract Infections;6
C0003232;Antibiotics;PREVENTS;C0854706;Neonatal infection;6
C0017725;Glucose;PREVENTS;C0011847;Diabetes;30
C0013227;Pharmaceutical Preparations;PREVENTS;C0018799;Heart Diseases;9
C0040808;Treatment Protocols;PREVENTS;C0032797;Postpartum Hemorrhage;7
C0021641;Insulin;PREVENTS;C0015376;Extravasation;7
C0016004;Fibrin Tissue Adhesive;PREVENTS;C0333257;Air leakage;13
C0040808;Treatment Protocols;PREVENTS;C0027627;Neoplasm Metastasis;7
C0015259;Exercise;PREVENTS;C0021311;Infection;10
C0026408;Monensin;PREVENTS;C0022638;Ketosis;7
C0021665;Insulin-Like Growth Factor I;PREVENTS;C0037929;Spinal Cord Injuries;8
C0042210;Vaccines;PREVENTS;C0850666;Infection, H Pylori;8
C0001962;Ethanol;PREVENTS;C0015695;Fatty Liver;7
C0184898;Surgical incisions;PREVENTS;C0233494;Tension;16
C0087111;Therapeutic procedure;PREVENTS;C0086439;Hypokinesia;6
C0199804;Vaccination against tuberculosis;PREVENTS;C0021311;Infection;6
C0394162;Deep Brain Stimulation;PREVENTS;C0030193;Pain;7
C0857127;Induction;PREVENTS;C0036974;Shock;6
C0014822;Erythropoietin;PREVENTS;C0022116;Ischemia;6
C0042210;Vaccines;PREVENTS;C0010825;Cytomegalovirus;11
C0087111;Therapeutic procedure;PREVENTS;C0948480;Coronary Restenosis;10
C0001924|213;Albumins|ALB;PREVENTS;C0175677;Injury;6
C0042196;Vaccination;PREVENTS;C0011854;Diabetes Mellitus, Insulin-Dependent;16
C0215737;NS 398;PREVENTS;C1140999;Contraction;7
C0087111;Therapeutic procedure;PREVENTS;C0031542;Phlebitis;9
C0013227;Pharmaceutical Preparations;PREVENTS;C0242339;Dyslipidemias;6
C0740166;Hemostasis procedure;PREVENTS;C0028778;Obstruction;12
C0242708;Antirheumatic Drugs, Disease-Modifying;PREVENTS;C0311392;Physical findings;8
C0765326;Seprafilm;PREVENTS;C0001510;Postoperative adhesion;19
C0001962;Ethanol;PREVENTS;C0041582;Ulcer;7
C0014939;Estrogens;PREVENTS;C0524851;Neurodegenerative Disorders;11
C0014806;Erythromycin;PREVENTS;C0021368;Inflammation;8
C0009429;Combined Modality Therapy;PREVENTS;C0035126;Reperfusion Injury;7
C0002092;Allergens;PREVENTS;C0012634;Disease;15
C0001551;Immunologic Adjuvants;PREVENTS;C0035243;Respiratory Tract Infections;7
C0728940;Excision;PREVENTS;C0035126;Reperfusion Injury;8
C0013227;Pharmaceutical Preparations;PREVENTS;C1517205;Flare;16
C0206515;Vaccines, Conjugate;PREVENTS;C0025289;Meningitis;7
C0030054;Oxygen;PREVENTS;C0038941;Surgical Wound Infection;15
C0020835;Immunoglobulin A;PREVENTS;C0021311;Infection;7
C0040732;Transplantation;PREVENTS;C0042769;Virus Diseases;6
C1322796;Stent/Grafts;PREVENTS;C1504464;Endoleak;8
C0003241;Antibodies;PREVENTS;C0006826;Malignant Neoplasms;7
C0007202;Cardiopulmonary Bypass;PREVENTS;C0746730;myocardium\; injury;6
C0180860;Filters;PREVENTS;C0231239;Fluctuation;7
C0014563;Epinephrine;PREVENTS;C0030201;Pain, Postoperative;11
C1268567;Protein-tyrosine kinase inhibitor;PREVENTS;C0600688;Toxic effect;6
C0376613;Vaccines, DNA;PREVENTS;C0009450;Communicable Diseases;10
C0044410;Alfacalcidol;PREVENTS;C0599877;loss\; bone;16
C1514388;Preemptive Analgesia;PREVENTS;C0030193;Pain;19
C0016157;Fish Oils;PREVENTS;C0021368;Inflammation;23
C0010762;Cytochrome P450;PREVENTS;C0879626;Adverse effects;6
C0025219;Melatonin;PREVENTS;C0036974;Shock;6
C0358314;Pneumococcal vaccine;PREVENTS;C0032300;Pneumonia, Pneumococcal;8
C0947647;Manipulation procedure;PREVENTS;C0043251;Wounds and Injuries;7
C0021027;Immunoglobulins;PREVENTS;C0009566;Complication;8
