subject_cui;subject_name;predicate;object_cui;object_name;frequency
C0032172;Platelet Activating Factor;DISRUPTS;C0019595;Histamine Release;7
C0009262;Colchicine;DISRUPTS;C0596630;granule cell;19
C0019134;Heparin;DISRUPTS;C1328723;Coagulation process;6
C0006772;Calmodulin;DISRUPTS;C0018270;Growth;6
C0020281;Hydrogen Peroxide;DISRUPTS;C0598312;DNA biosynthesis;7
C0005023;benzaldehyde;DISRUPTS;C0597295;Protein Biosynthesis;6
C0028127;Nitrendipine;DISRUPTS;C0243144;uptake;8
C0101583;Adenovirus E1A Proteins;DISRUPTS;C0040649;Transcription, Genetic;6
C0048403;4-hydroxytamoxifen;DISRUPTS;C0018270;Growth;14
C0033216;Procainamide;DISRUPTS;C0039231;Tachycardia;6
C0027908;Neurotransmitters;DISRUPTS;C0598501;Chromosome Pairing;6
C0020960;Immune Sera;DISRUPTS;C1149036;GTPase activity;6
C0021756;Interleukin-2;DISRUPTS;C0153676;Secondary malignant neoplasm of lung;7
1636;ACE;DISRUPTS;C0020538;Hypertensive disease;6
3700;ITIH4;DISRUPTS;C1159455;syncytium formation;11
C0063146;Hydroxyl Radical;DISRUPTS;C0431085;[M]Unspecified tumor cell NOS;10
C0012472;Dinoprostone;DISRUPTS;C0005823;Blood Pressure;7
C0030567;Parkinson Disease;DISRUPTS;C0007634;Cells;7
C0021641;Insulin;DISRUPTS;C0243144;uptake;12
C0041249;Tryptophan;DISRUPTS;C0013470;Eating;10
C0018966;Heme;DISRUPTS;C0040649;Transcription, Genetic;7
C0034783;Adrenergic Receptor;DISRUPTS;C0599861;noradrenergic;6
C0041368;Tumor Necrosis Factors;DISRUPTS;C0014819;Erythropoiesis;6
C0028040;Nicotine;DISRUPTS;C0003618;Desire for food;6
C0003596;Apomorphine;DISRUPTS;C0013470;Eating;7
C0740123;8-MOP;DISRUPTS;C0018270;Growth;6
C0024002;Lorazepam;DISRUPTS;C0036572;Seizures;6
C0039705;Tetrodotoxin;DISRUPTS;C0549255;Excitation;9
C0037906;Sphingomyelins;DISRUPTS;C0016030;Fibroblasts;7
C0003779|551;Argipressin|AVP;DISRUPTS;C1150120;renin activity;6
C0034815;Histamine H2 Receptors;DISRUPTS;C0879626;Adverse effects;9
C0034815;Histamine H2 Receptors;DISRUPTS;C0014868;Esophagitis;8
C0016860;Furosemide;DISRUPTS;C0005823;Blood Pressure;7
C0012203;Diethylstilbestrol;DISRUPTS;C0596290;Cell Proliferation;12
C0028385;Normetanephrine;DISRUPTS;C0243144;uptake;6
C0010592;Cyclosporine;DISRUPTS;C0004561;B-Lymphocytes;8
9768;PCLAF;DISRUPTS;C0007634;Cells;6
C0005456;Binding Sites;DISRUPTS;C0243144;uptake;8
C0033308;Progesterone;DISRUPTS;C0015283;Exocytosis;7
C0033692;Proteoglycan;DISRUPTS;C0027950;neutrophil;9
C0039542;Terbutaline;DISRUPTS;C1160577;acid secretion;6
C0040162;Thyrotropin-Releasing Hormone;DISRUPTS;C0007634;Cells;6
C0018546;Haloperidol;DISRUPTS;C0870186;Avoidance;11
C0013227;Pharmaceutical Preparations;DISRUPTS;C0009528;Complement Activation;8
C0006684;Calcium Channel Blockers;DISRUPTS;C1256369;insulin secretion;6
C0076760;TMB 8;DISRUPTS;C0019595;Histamine Release;6
C0003241;Antibodies;DISRUPTS;C0035863;Rosette formation;19
C0012472;Dinoprostone;DISRUPTS;C0596624;Glycogenolysis;9
C0008356;Cholera Toxin;DISRUPTS;C1149036;GTPase activity;6
C0039601;Testosterone;DISRUPTS;C0021358;Inferior Colliculus;6
C0023810;Lipopolysaccharides;DISRUPTS;C0225336;Endothelial Cells;10
C0039651;Tetracyclines;DISRUPTS;C1150174;collagenase activity;7
C0027303;NADP;DISRUPTS;C0007634;Cells;7
C0543421;Total cholesterol;DISRUPTS;C0005823;Blood Pressure;7
C0006675;Calcium;DISRUPTS;C0596263;Carcinogenesis;11
C0004057;Aspirin;DISRUPTS;C0243102;enzyme activity;10
C0028951;Oligomycins;DISRUPTS;C0007634;Cells;9
C0074558;sinefungin;DISRUPTS;C0025723;Methylation;6
C0033532;Prostaglandin D2;DISRUPTS;C0596290;Cell Proliferation;8
22882;ZHX2;DISRUPTS;C0018270;Growth;9
C0022709;Peptidyl-Dipeptidase A;DISRUPTS;C0221102;Excretory function;20
C0001962;Ethanol;DISRUPTS;C0597304;Proteolysis;9
C0013227;Pharmaceutical Preparations;DISRUPTS;C0024432;macrophage;11
C0016904;gamma-Aminobutyric Acid;DISRUPTS;C0013470;Eating;6
C0007557;Cefoxitin;DISRUPTS;C0018270;Growth;6
C0018328;Guanine Nucleotides;DISRUPTS;C0025255;Tissue membrane;7
C0035661;Ritodrine;DISRUPTS;C1510470;Motility;6
C0033567;Epoprostenol;DISRUPTS;C0005823;Blood Pressure;7
C0009014;Clonidine;DISRUPTS;C0237955;Withdrawal;18
C0729218;FK-506;DISRUPTS;C0037083;Signal Transduction;7
C0013227;Pharmaceutical Preparations;DISRUPTS;C1157321;leukotriene biosynthesis;6
C0016293;Flumazenil;DISRUPTS;C0600097;Sedation;8
C0302583;Iron;DISRUPTS;C0007595;Cell Growth;6
C0022709;Peptidyl-Dipeptidase A;DISRUPTS;C0003483;Aorta;7
C0003360;Antihistamines;DISRUPTS;C0221232;Welts;10
C0048808;doxifluridine;DISRUPTS;C0018270;Growth;8
C0080125;Catalytic RNA;DISRUPTS;C0598934;tumor growth;12
C0206494;Selenium Compounds;DISRUPTS;C0596263;Carcinogenesis;6
C0023660;Lidocaine;DISRUPTS;C0039231;Tachycardia;6
C0000097;1-Methyl-4-phenyl-1,2,3,6-tetrahydropyridine;DISRUPTS;C0243144;uptake;10
C0042523;Verapamil;DISRUPTS;C1256369;insulin secretion;9
C0038838;Superoxide Dismutase;DISRUPTS;C0596402;cytotoxicity;14
C0011087;Dequalinium Chloride;DISRUPTS;C0018270;Growth;7
C0038727;Sulfoglycosphingolipids;DISRUPTS;C0001511;Adhesions;7
C0006669;Calcitonin Gene-Related Peptide;DISRUPTS;C0232552;Gastric acid secretion;18
C0033532;Prostaglandin D2;DISRUPTS;C0007595;Cell Growth;9
C0001443;Adenosine;DISRUPTS;C0031308;Phagocytosis;8
C0021246;Indomethacin;DISRUPTS;C0023775;Lipid Peroxidation;6
C0017725;Glucose;DISRUPTS;C0206131;Adipocytes;6
C0006644;Caffeine;DISRUPTS;C0007595;Cell Growth;8
C0040549;Toxin;DISRUPTS;C0015283;Exocytosis;12
C0015023;Ethionine;DISRUPTS;C0597295;Protein Biosynthesis;9
C0015684;Fatty Acids;DISRUPTS;C0031715;Phosphorylation;6
C0037871;Spermidine;DISRUPTS;C0007595;Cell Growth;11
C1136102;Capsid Proteins;DISRUPTS;C0007634;Cells;8
C1367475|914;CD2 gene|CD2;DISRUPTS;C0039194;T-Lymphocyte;6
C0003242;Antibodies, Anti-Idiotypic;DISRUPTS;C0011306;Dendritic Cells;7
C0021755;Interleukin-1;DISRUPTS;C0232552;Gastric acid secretion;7
C0376196;Opiates;DISRUPTS;C0027882;Neurons;6
C0006100;Bradykinin;DISRUPTS;C0232338;Blood flow;6
C0042287;Valinomycin;DISRUPTS;C0018270;Growth;6
C0013227;Pharmaceutical Preparations;DISRUPTS;C0010827;Cytopathogenic Effect, Viral;6
C0031484;Phenylisopropyladenosine;DISRUPTS;C1151015;adenylate cyclase activity;6
C0022614;Ketamine;DISRUPTS;C1457887;Symptoms;7
C0001962;Ethanol;DISRUPTS;C0149784;biological adaptation to stress;6
C0008809;Ciprofloxacin;DISRUPTS;C0007595;Cell Growth;11
C0078375;vitamin E succinate;DISRUPTS;C0018270;Growth;23
C0003695;Arachidonic Acid;DISRUPTS;C0015283;Exocytosis;6
C0012373;Diltiazem;DISRUPTS;C0233494;Tension;11
C0065684;mannose receptor;DISRUPTS;C0031308;Phagocytosis;6
C0085535;Swainsonine;DISRUPTS;C0018270;Growth;8
C0079594;Iloprost;DISRUPTS;C0032176;Platelet aggregation;19
C0074565;Singlet Oxygen;DISRUPTS;C0007634;Cells;12
C0006684;Calcium Channel Blockers;DISRUPTS;C0004153;Atherosclerosis;11
C0038785;Sulfuric Acid Esters;DISRUPTS;C0243102;enzyme activity;6
C0038317;Steroids;DISRUPTS;C0879626;Adverse effects;8
C0023705;Lignin;DISRUPTS;C0521119;Extracellular;7
C0030016;Oxidoreductase;DISRUPTS;C0023884;Liver;7
C0039219;T7 Lysozyme;DISRUPTS;C0040649;Transcription, Genetic;6
C0012634;Disease;DISRUPTS;C0014792;Erythrocytes;20
C0036751;Serotonin;DISRUPTS;C0025519;Metabolism;7
C0010294;Creatinine;DISRUPTS;C0221102;Excretory function;8
C0003250;Monoclonal Antibodies;DISRUPTS;C0020964;Immunity;11
C0001927;Albuterol;DISRUPTS;C0019595;Histamine Release;14
C0006668;Calcitonin;DISRUPTS;C0013470;Eating;7
C0040057;Thromboxane A2;DISRUPTS;C0232338;Blood flow;7
C0012512;Dipeptides;DISRUPTS;C0243144;uptake;9
C0051235;allyl sulfide;DISRUPTS;C0025519;Metabolism;6
C0376261;Lactate;DISRUPTS;C0023796;Lipolysis;11
C0033306;Progestins;DISRUPTS;C0877035;Estrogenic effect;6
C0026933;Mycophenolic Acid;DISRUPTS;C0596873;lymphocyte proliferation;16
C0677647;Mevalonate;DISRUPTS;C0007634;Cells;6
C0348035;oxidized low density lipoprotein;DISRUPTS;C0596290;Cell Proliferation;13
C0007367;CATALASE;DISRUPTS;C1151619;superoxide dismutase activity;7
C0016945;Galactose;DISRUPTS;C0017982;glycosylation;9
820;CAMP;DISRUPTS;C0596402;cytotoxicity;6
C0008783;Cimetidine;DISRUPTS;C0025519;Metabolism;10
C0032200;Platelet-Derived Growth Factor;DISRUPTS;C0018270;Growth;10
C0001962;Ethanol;DISRUPTS;C0232910;Teratogenesis;6
C0001962;Ethanol;DISRUPTS;C0015283;Exocytosis;16
C0032912;Prazosin;DISRUPTS;C0243144;uptake;6
C0108793;Antigens, CD55;DISRUPTS;C0009528;Complement Activation;20
C0033532;Prostaglandin D2;DISRUPTS;C0018270;Growth;12
C0034805;Fc Receptor;DISRUPTS;C0007634;Cells;6
C0032950;prednisolone;DISRUPTS;C1457887;Symptoms;6
C0011777;Dexamethasone;DISRUPTS;C0596873;lymphocyte proliferation;14
C0072662;pyrazole;DISRUPTS;C1156436;ethanol oxidation;6
C0072662;pyrazole;DISRUPTS;C0678701;Ethanol Metabolism;6
C0020960;Immune Sera;DISRUPTS;C1149837;lipoprotein lipase activity;6
C0055860;Clavulanic Acid;DISRUPTS;C0243102;enzyme activity;12
C0041004;Triglycerides;DISRUPTS;C1149836;lipase activity;7
C1332714|920;CD4 gene|CD4;DISRUPTS;C0699040;Cell surface;7
C0021966;Iodides;DISRUPTS;C0018270;Growth;14
C0086156;Difluoromethylornithine;DISRUPTS;C0007634;Cells;6
C0086156;Difluoromethylornithine;DISRUPTS;C0007595;Cell Growth;8
C0002575;Aminophylline;DISRUPTS;C0600097;Sedation;6
C0013295;Duodenal Ulcer;DISRUPTS;C1160577;acid secretion;6
C0242402;Opioids;DISRUPTS;C0018270;Growth;9
C0030054;Oxygen;DISRUPTS;C0596290;Cell Proliferation;9
C0031621;Phosphatidylinositols;DISRUPTS;C1149848;phospholipase C activity;6
C0028621;Nucleosides;DISRUPTS;C0018270;Growth;18
C1332714|920;CD4 gene|CD4;DISRUPTS;C0018133;Graft-vs-Host Disease;7
C1367471|926;CD8B1 gene|CD8B;DISRUPTS;C0018133;Graft-vs-Host Disease;7
C0066928;mullerian-inhibiting hormone;DISRUPTS;C0025186;Meiosis;10
C0009014;Clonidine;DISRUPTS;C1151015;adenylate cyclase activity;6
C0013227;Pharmaceutical Preparations;DISRUPTS;C0037848;Sperm Motility;7
C0002611;Ammonium;DISRUPTS;C0007634;Cells;6
C0039286;Tamoxifen;DISRUPTS;C0243102;enzyme activity;6
C0032172;Platelet Activating Factor;DISRUPTS;C1140999;Contraction;7
C0043317;Xanthine Oxidase;DISRUPTS;C1151293;xanthine oxidase activity;6
C0619285;1,4-dioxin;DISRUPTS;C1155229;humoral immune response;9
C0211547|4504;MT3 protein, human|MT3;DISRUPTS;C0018270;Growth;18
C0030946;Endopeptidases;DISRUPTS;C0015283;Exocytosis;6
C0021760;Interleukin-6;DISRUPTS;C0004561;B-Lymphocytes;9
C0052762;azelastine;DISRUPTS;C0019595;Histamine Release;25
C0038581;Neurokinin A;DISRUPTS;C0013123;Water consumption;7
C0022023;Ions;DISRUPTS;C0007382;Catalysis;14
C0009325;Collagen;DISRUPTS;C0225369;Chondrocytes;8
C0011777;Dexamethasone;DISRUPTS;C0024262;Lymphocyte Activation;8
C0016610;Fosfomycin;DISRUPTS;C0007623;Cell Wall;12
C0036751;Serotonin;DISRUPTS;C0428977;Bradycardia;7
C0013227;Pharmaceutical Preparations;DISRUPTS;C0033618;Protein Binding;6
C0014442;Enzymes;DISRUPTS;C0026237;Mitochondria;7
C0023820;Lipoproteins;DISRUPTS;C0024262;Lymphocyte Activation;6
C0028066;Nifedipine;DISRUPTS;C0019595;Histamine Release;8
C0039654;Tetradecanoylphorbol Acetate;DISRUPTS;C0015283;Exocytosis;8
C0729218;FK-506;DISRUPTS;C1327413;cytokine production;8
C0004057;Aspirin;DISRUPTS;C0243144;uptake;7
C0008269;Chloroquine;DISRUPTS;C0206430;Antigen Processing;6
C0021758;Interleukin-4;DISRUPTS;C0004561;B-Lymphocytes;7
C0010592;Cyclosporine;DISRUPTS;C0007613;Cell physiology;7
C0009325;Collagen;DISRUPTS;C0032174;Platelet adhesion;6
C0008838;Cisplatin;DISRUPTS;C0599918;NEPHROTOXICITY;7
C0012471;Dinoprost;DISRUPTS;C1140999;Contraction;9
C0013618;Edetic Acid;DISRUPTS;C0243144;uptake;11
C0619285;1,4-dioxin;DISRUPTS;C0596290;Cell Proliferation;7
C0061267;gingerol;DISRUPTS;C1140999;Contraction;7
C0076067;teleocalcin;DISRUPTS;C0243144;uptake;8
C0085173;Terfenadine;DISRUPTS;C0019595;Histamine Release;6
C0019046;Hemoglobin;DISRUPTS;C0035286;Reticulocytes;6
C0037874;Spermine;DISRUPTS;C0023775;Lipid Peroxidation;6
C0012582;Dipyridamole;DISRUPTS;C0005821;Blood Platelets;16
C0012472;Dinoprostone;DISRUPTS;C0011884;Diabetic Retinopathy;6
C0597357;receptor;DISRUPTS;C0815003;dopaminergic neuron;6
C0040877;Triazines;DISRUPTS;C0018270;Growth;11
C0001271;Actins;DISRUPTS;C0016030;Fibroblasts;6
C0027410;Narcotic Antagonists;DISRUPTS;C0344307;Absence of pain sensation;6
C0003968;Ascorbic Acid;DISRUPTS;C0005767;Blood;6
C0061708;glycyl-arginyl-glycyl-aspartyl-serine;DISRUPTS;C0007577;Cell Adhesion;6
C0289779;2,4-thiazolidinedione;DISRUPTS;C0018270;Growth;6
C0036860;Carbaryl;DISRUPTS;C1149827;acetylcholinesterase activity;6
C0051200;allicin;DISRUPTS;C0032176;Platelet aggregation;6
C1448177|7124;TNF protein, human|TNF;DISRUPTS;C0029433;Osteogenesis;20
C0040162;Thyrotropin-Releasing Hormone;DISRUPTS;C0027882;Neurons;8
C0028094;Nimodipine;DISRUPTS;C1140999;Contraction;26
C0021665;Insulin-Like Growth Factor I;DISRUPTS;C0015965;Fetus;6
C0034845|7037;Transferrin Receptor|TFRC;DISRUPTS;C0018270;Growth;9
C0006668;Calcitonin;DISRUPTS;C1510470;Motility;7
C0007367;CATALASE;DISRUPTS;C0024348;Lysis;7
C0013618;Edetic Acid;DISRUPTS;C0016315;Fluorescence;6
C0070009;pancreastatin;DISRUPTS;C0015283;Exocytosis;6
C0017710;Glucocorticoids;DISRUPTS;C1514503;Prostaglandin Production;9
C0017950;Glycolipids;DISRUPTS;C0007634;Cells;6
C0023610;Gonadorelin;DISRUPTS;C0037864;Spermatogenesis;6
C0038880;Suramin;DISRUPTS;C0031715;Phosphorylation;15
C0038838;Superoxide Dismutase;DISRUPTS;C0012860;DNA Damage;11
C0070559;Phenethylamine;DISRUPTS;C0243144;uptake;6
C0004259;Atropine;DISRUPTS;C0018270;Growth;11
C0041348;Tubulin;DISRUPTS;C0597295;Protein Biosynthesis;6
C0028351;Norepinephrine;DISRUPTS;C0037925;Spinal Cord;8
C0050760;adenosine 5'-O-(3-thiotriphosphate);DISRUPTS;C0015283;Exocytosis;8
C0029282;Ornithine Decarboxylase;DISRUPTS;C1156661;polyamine biosynthesis;6
C0042666|7431;Vimentin|VIM;DISRUPTS;C0007634;Cells;6
C0070915;phosphoramidon;DISRUPTS;C0243102;enzyme activity;7
C0017797;Glutamine;DISRUPTS;C0598934;tumor growth;8
C0008377;Cholesterol;DISRUPTS;C1159709;cholesterol transport;8
C0008783;Cimetidine;DISRUPTS;C0022646;Kidney;7
C0085251;Encainide;DISRUPTS;C0085612;Ventricular arrhythmia;6
C0028347;Nordihydroguaiaretic Acid;DISRUPTS;C1151586;lipoxygenase activity;10
C0102137;alginate;DISRUPTS;C0018270;Growth;7
C0020960;Immune Sera;DISRUPTS;C0598934;tumor growth;9
C0001962;Ethanol;DISRUPTS;C0023884;Liver;12
C0013227;Pharmaceutical Preparations;DISRUPTS;C0032285;Pneumonia;6
C0003241;Antibodies;DISRUPTS;C1155008;B Cell Proliferation;7
C0019602;Histidine;DISRUPTS;C0013470;Eating;8
C0068466;NC 190;DISRUPTS;C0018270;Growth;6
C0013227;Pharmaceutical Preparations;DISRUPTS;C0004096;Asthma;10
C0003232;Antibiotics;DISRUPTS;C0004614;Bacterial Adhesion;10
C0003250;Monoclonal Antibodies;DISRUPTS;C0014792;Erythrocytes;6
C0020063|5741;PTH protein, human|PTH;DISRUPTS;C0005974;Bone Resorption;7
C0001041;Acetylcholine;DISRUPTS;C0040300;Body tissue;6
C0027803;Neuraminidase;DISRUPTS;C0007634;Cells;6
C0001271;Actins;DISRUPTS;C0040649;Transcription, Genetic;6
C0054036;Brefeldin A;DISRUPTS;C0597295;Protein Biosynthesis;6
C0040690;Transforming Growth Factor beta;DISRUPTS;C1260960;Cytolysis;6
C0055021;Celiprolol;DISRUPTS;C0005823;Blood Pressure;6
C0007367;CATALASE;DISRUPTS;C0600688;Toxic effect;11
C0022709;Peptidyl-Dipeptidase A;DISRUPTS;C0024109;Lung;10
C0016229;Flecainide;DISRUPTS;C0151636;Ventricular Premature Complexes;13
C0085251;Encainide;DISRUPTS;C0151636;Ventricular Premature Complexes;7
C0001962;Ethanol;DISRUPTS;C0030971;Perception;7
C0033640;PROTEIN KINASE;DISRUPTS;C0243144;uptake;6
C0243192;agonists;DISRUPTS;C1510470;Motility;7
C0040979;Trifluoperazine;DISRUPTS;C1151015;adenylate cyclase activity;8
760;CA2;DISRUPTS;C1510699;ATP Hydrolysis;6
C0026259;Mitoxantrone;DISRUPTS;C0007620;Cell Survival;6
C0033487;Propofol;DISRUPTS;C0026649;Movement;8
C0015684;Fatty Acids;DISRUPTS;C0018787;Heart;8
C0042395;Vasoactive Intestinal Peptide;DISRUPTS;C0031308;Phagocytosis;6
C0011145;Deferoxamine;DISRUPTS;C0012860;DNA Damage;6
C0025033;Mechlorethamine;DISRUPTS;C0032176;Platelet aggregation;6
C0033692;Proteoglycan;DISRUPTS;C0003864;Arthritis;6
C0027481;Atrial Natriuretic Factor;DISRUPTS;C1272641;Systemic arterial pressure;10
C0028076;Nigericin;DISRUPTS;C0007634;Cells;7
C0178601;Dopamine Agonists;DISRUPTS;C0023946;Locomotion;7
C0040845;Tretinoin;DISRUPTS;C1519689;Tumor Promotion;15
C0359195;Alpha tocopheryl succinate;DISRUPTS;C0018270;Growth;10
C1366571|3576;IL8 gene|CXCL8;DISRUPTS;C0017952;Glycolysis;10
C0043474;Zidovudine;DISRUPTS;C0007595;Cell Growth;8
C0016945;Galactose;DISRUPTS;C0178666;glucose transport;7
C0010592;Cyclosporine;DISRUPTS;C0003315;Antigen-Presenting Cells;6
C0027908;Neurotransmitters;DISRUPTS;C0030193;Pain;8
C0012854;DNA;DISRUPTS;C0024109;Lung;8
C0021246;Indomethacin;DISRUPTS;C0027651;Neoplasm;10
C0013227;Pharmaceutical Preparations;DISRUPTS;C0026237;Mitochondria;9
C0733521;Ara-C;DISRUPTS;C0043240;Wound Healing;7
C0042523;Verapamil;DISRUPTS;C1258192;Total Peripheral Resistance;6
C0003009;Angiotensin II;DISRUPTS;C0014257;Endothelium;6
C0012265;Digoxin;DISRUPTS;C0018270;Growth;10
C0031638;Phosphodiesterase Inhibitors;DISRUPTS;C0243144;uptake;6
C0003593|338;Apolipoproteins B|APOB;DISRUPTS;C0007634;Cells;7
C0025368;Menthol;DISRUPTS;C0018270;Growth;7
C0006675;Calcium;DISRUPTS;C0023884;Liver;7
C0043251;Wounds and Injuries;DISRUPTS;C0011065;Cessation of life;8
C0024284;Lymphocytotoxic Antibodies;DISRUPTS;C1155046;T-Cell Proliferation;8
C0012854;DNA;DISRUPTS;C0016315;Fluorescence;7
C0016786;Fucose;DISRUPTS;C0001511;Adhesions;8
C1136254;Microbicides;DISRUPTS;C0019693;HIV Infections;12
C0037659|6750;Somatostatin|SST;DISRUPTS;C1140999;Contraction;11
C0001443;Adenosine;DISRUPTS;C1160520;oocyte maturation;11
C0009014;Clonidine;DISRUPTS;C0023796;Lipolysis;13
C0003779;Argipressin;DISRUPTS;C0597678;water flow;7
C0006632;Cadmium;DISRUPTS;C0031845;Physiological Processes;6
C0023810;Lipopolysaccharides;DISRUPTS;C0431085;[M]Unspecified tumor cell NOS;6
C0002502;Amiloride;DISRUPTS;C0597295;Protein Biosynthesis;16
C0032172;Platelet Activating Factor;DISRUPTS;C0013604;Edema;7
C0443640;Specific antibody;DISRUPTS;C0001511;Adhesions;9
C1366824|7298;TYMS gene|TYMS;DISRUPTS;C0018270;Growth;6
C0020063|5741;PTH protein, human|PTH;DISRUPTS;C1149888;alkaline phosphatase activity;6
C0032200;Platelet-Derived Growth Factor;DISRUPTS;C0016030;Fibroblasts;7
C0242275|1950;Epidermal Growth Factor|EGF;DISRUPTS;C0016030;Fibroblasts;6
C0146729;triflavin;DISRUPTS;C0032176;Platelet aggregation;6
C0028066;Nifedipine;DISRUPTS;C1268819;Induced platelet aggregation;8
C0733521;Ara-C;DISRUPTS;C0012899;DNA Repair;6
C0021084;Immunotoxins;DISRUPTS;C0598934;tumor growth;8
C0003241;Antibodies;DISRUPTS;C1155229;humoral immune response;6
C0076107;terazosine;DISRUPTS;C0005823;Blood Pressure;7
C0021641|3630;Insulin|INS;DISRUPTS;C0014792;Erythrocytes;10
C0020731;Pertussis Toxin;DISRUPTS;C0037083;Signal Transduction;12
C0021755;Interleukin-1;DISRUPTS;C0015283;Exocytosis;6
C0812246|7124;TNF gene|TNF;DISRUPTS;C0013604;Edema;6
C0017710;Glucocorticoids;DISRUPTS;C0243144;uptake;11
C0027754|4803;Nerve Growth Factors|NGF;DISRUPTS;C1284077;Entire hippocampus;6
C0032334;podophyllotoxin;DISRUPTS;C0018270;Growth;9
C0008407;Choline O-Acetyltransferase;DISRUPTS;C0027882;Neurons;6
C0080138;Sch-23390;DISRUPTS;C1325847;Sensitization;7
C0022180;Isoflurane;DISRUPTS;C1140999;Contraction;16
C0003779|551;Argipressin|AVP;DISRUPTS;C1278872;Entire sympathetic nerve;7
C0025887;Mexiletine;DISRUPTS;C0085612;Ventricular arrhythmia;9
C0003250;Monoclonal Antibodies;DISRUPTS;C1149229;interleukin-2 binding;8
C0010583;Cyclophosphamide;DISRUPTS;C0003864;Arthritis;6
C0002772;Analgesics, Opioid;DISRUPTS;C0030193;Pain;16
C1134651;beta-Glucans;DISRUPTS;C0031308;Phagocytosis;12
C0038329;Stigmasterol;DISRUPTS;C0018270;Growth;6
C0007004;Carbohydrates;DISRUPTS;C0021655;Insulin Resistance;11
C0012854;DNA;DISRUPTS;C0007590;Cell division;14
C0035976;Rutin;DISRUPTS;C0596290;Cell Proliferation;7
C0002502;Amiloride;DISRUPTS;C0333262;Vesicle;10
C0027481;Atrial Natriuretic Factor;DISRUPTS;C0243144;uptake;13
C0732165;Somatostatin analog;DISRUPTS;C0018270;Growth;13
C0243043|3308;Heat-Shock Proteins 70|HSPA4;DISRUPTS;C0040649;Transcription, Genetic;7
C0021753;Interleukin-1 beta;DISRUPTS;C0301872;Immune response;6
C0086156;Difluoromethylornithine;DISRUPTS;C0598934;tumor growth;17
C0010592;Cyclosporine;DISRUPTS;C0012899;DNA Repair;9
C1522669;Recombinant Tumor Necrosis Factor-Alpha;DISRUPTS;C0018270;Growth;22
C1514566;Protein Synthesis Inhibition;DISRUPTS;C0597295;Protein Biosynthesis;7
C0043481;Zinc;DISRUPTS;C0596263;Carcinogenesis;6
C0017887;Nitroglycerin;DISRUPTS;C0042380;Vascular resistance;9
C0027481;Atrial Natriuretic Factor;DISRUPTS;C1159690;sodium ion transport;9
C0012582;Dipyridamole;DISRUPTS;C0599702;reuptake;13
C0376196;Opiates;DISRUPTS;C1151015;adenylate cyclase activity;7
C0032615;Polyunsaturated Fatty Acids;DISRUPTS;C0007634;Cells;6
C0064401;kojic acid;DISRUPTS;C1513094;Melanogenesis;6
C0033554;Prostaglandins;DISRUPTS;C0021368;Inflammation;9
C0006462;Buspirone;DISRUPTS;C0003467;Anxiety;8
C0220918;succinate;DISRUPTS;C0023775;Lipid Peroxidation;9
C0021755;Interleukin-1;DISRUPTS;C0037322;Sleep, REM;7
C0036860;Carbaryl;DISRUPTS;C1149831;cholinesterase activity;6
C0072879;Quinolinic Acid;DISRUPTS;C0027882;Neurons;8
C0002059;Alkaline Phosphatase;DISRUPTS;C0029433;Osteogenesis;7
C0002154;Alloys;DISRUPTS;C0007634;Cells;8
C0033497;Propranolol;DISRUPTS;C0018841;Thermogenesis;6
C0016658;Fracture;DISRUPTS;C0042789;Vision;6
C0014939;Estrogens;DISRUPTS;C1160520;oocyte maturation;10
C0003250;Monoclonal Antibodies;DISRUPTS;C1368474;rosetting;8
C0009498;Complement System Proteins;DISRUPTS;C0039194;T-Lymphocyte;6
C0012854;DNA;DISRUPTS;C1167117;replication fork;7
C0012010;Diazepam;DISRUPTS;C0023185;Learning;9
C0010592;Cyclosporine;DISRUPTS;C0042401;Vasodilation;8
C0065088;Lithium Chloride;DISRUPTS;C0018270;Growth;6
C0012256;Digitonin;DISRUPTS;C0007603;Cell membrane;8
C0728977|6611;SMS 201-995|SMS;DISRUPTS;C0018270;Growth;15
C0041385;Tunicamycin;DISRUPTS;C0596290;Cell Proliferation;7
C0003818;Arsenic;DISRUPTS;C0043240;Wound Healing;7
C0009968;Copper;DISRUPTS;C0043240;Wound Healing;6
C0077857;urapidil;DISRUPTS;C0005823;Blood Pressure;6
C0028027;Niacinamide;DISRUPTS;C0162638;Apoptosis;6
C0027481;Atrial Natriuretic Factor;DISRUPTS;C1154419;vasopressin secretion;6
C0302583;Iron;DISRUPTS;C0596290;Cell Proliferation;7
C0042874;Vitamin E;DISRUPTS;C0879626;Adverse effects;6
C0036734;Serine Protease;DISRUPTS;C0015350;Extracellular Matrix;7
C0017973;Glycosaminoglycans;DISRUPTS;C0024369;Lysosomes;6
C0035668;RNA;DISRUPTS;C1457887;Symptoms;7
C0013227;Pharmaceutical Preparations;DISRUPTS;C0497327;Dementia;9
C0007727;Cephaloridine;DISRUPTS;C0017715;Gluconeogenesis;7
C0010654;Cysteine;DISRUPTS;C0596402;cytotoxicity;8
C0006632;Cadmium;DISRUPTS;C0007620;Cell Survival;14
C0032143;Alteplase;DISRUPTS;C0007634;Cells;6
C0020281;Hydrogen Peroxide;DISRUPTS;C1151619;superoxide dismutase activity;9
C0034783;Adrenergic Receptor;DISRUPTS;C0237955;Withdrawal;6
