subject_cui;subject_name;predicate;object_cui;object_name;frequency
C0028589;Nuclear Proteins;STIMULATES;C0031715;Phosphorylation;7
C0039654;Tetradecanoylphorbol Acetate;STIMULATES;C0027754|4803;Nerve Growth Factors|NGF;14
C0006772;Calmodulin;STIMULATES;C1149927;protein phosphatase activity;8
C0020960;Immune Sera;STIMULATES;C0006669;Calcitonin Gene-Related Peptide;9
C0034684;atrial natriuretic peptide, rat;STIMULATES;C0018338;Cyclic GMP;12
C0020960;Immune Sera;STIMULATES;C0037659;Somatostatin;11
C0030095;Oxytocin;STIMULATES;C0001655|5443;Corticotropin|POMC;14
C0022020;Ionomycin;STIMULATES;C0012472;Dinoprostone;6
C0021027;Immunoglobulins;STIMULATES;820;CAMP;6
C0014912;Estradiol;STIMULATES;C0242275|1950;Epidermal Growth Factor|EGF;7
C0005404;Bile Salts;STIMULATES;C0014442;Enzymes;10
23038;WDTC1;STIMULATES;C0040061;Thromboxanes;10
C0023820;Lipoproteins;STIMULATES;C0003593|338;Apolipoproteins B|APOB;7
C0242275|1950;Epidermal Growth Factor|EGF;STIMULATES;C0040688;Transforming Growth Factor alpha;10
C0023820;Lipoproteins;STIMULATES;C0543421;Total cholesterol;9
C0024297;Lymphokines;STIMULATES;C0003320;Antigens;14
C0037907;Sphingosine;STIMULATES;C0033634;Protein Kinase C;8
C0003250;Monoclonal Antibodies;STIMULATES;C0021756|3558;Interleukin-2|IL2;15
C1522405|3558;Recombinant Interleukin-2|IL2;STIMULATES;C0024264;Lymphocyte;10
C0003250;Monoclonal Antibodies;STIMULATES;C0034819;Interleukin 2 Receptor;7
C0027229;N-Formylmethionine Leucyl-Phenylalanine;STIMULATES;C0014467;eosinophil;11
C0039654;Tetradecanoylphorbol Acetate;STIMULATES;C0033371;Prolactin;8
C0032350;Pokeweed Mitogens;STIMULATES;C1440391;CELLS.IGG;9
C0162772;Reactive Oxygen Species;STIMULATES;C0048451;4-methoxyamphetamine;9
C0039654;Tetradecanoylphorbol Acetate;STIMULATES;C1141639|1081|3342|93659;Human Chorionic Gonadotropin|CGA|HTC2|CGB5;7
C0001457|100;ADENOSINE DEAMINASE|ADA;STIMULATES;C0001455;Cyclic AMP;6
C0178487;ascorbate;STIMULATES;C0024643;Malondialdehyde;11
C0042395;Vasoactive Intestinal Peptide;STIMULATES;C0008203;Chlorides;9
C0597484;Sodium Ions;STIMULATES;C0001492;Adenylate Cyclase;6
C1522537;Recombinant Interferon;STIMULATES;C0041361;Tumor Antigens;8
C0002199;Interferon-alpha;STIMULATES;C1336644|8795;TNFRSF10B gene|TNFRSF10B;8
C0017861;Glycerol;STIMULATES;C0021641;Insulin;7
C0080054|983;CDC2 Protein Kinase|CDK1;STIMULATES;C0072108;Proliferating Cell Nuclear Antigen;6
C0041236;TRYPSIN;STIMULATES;C0033634;Protein Kinase C;6
1735;DIO3;STIMULATES;C0054444;calbindin;7
C0003765;Arginine;STIMULATES;C0038836;Superoxides;10
C0031484;Phenylisopropyladenosine;STIMULATES;C0001451|134;Adenosine A1 Receptor|ADORA1;7
C0036751;Serotonin;STIMULATES;C0013227;Pharmaceutical Preparations;6
C0023542;Leukotriene C4;STIMULATES;C0521966;Calcium ionophore A23187;12
C0033684;Proteins;STIMULATES;C0012524|7299;Catechol Oxidase|TYR;6
C0031727;Phosphotransferases;STIMULATES;820;CAMP;11
C0026549;Morphine;STIMULATES;C0005456;Binding Sites;7
C0027360;Naltrexone;STIMULATES;C0005456;Binding Sites;8
C0040162;Thyrotropin-Releasing Hormone;STIMULATES;C0031617;Lecithin;7
C0017687;Glucagon;STIMULATES;C0036723|10993;L-Serine Dehydratase|SDS;7
C0079883;N-Methylaspartate;STIMULATES;C0037473;Sodium;7
C0079460;Granulocyte-Macrophage Colony-Stimulating Factor;STIMULATES;C0023546;Leukotriene B4;6
C0002658;Amphetamine;STIMULATES;C0001041;Acetylcholine;15
C0032200;Platelet-Derived Growth Factor;STIMULATES;C0380603;Fibroblast Growth Factor 2;7
C0027358;Naloxone;STIMULATES;C0001455;Cyclic AMP;6
C1365484;PROTEIN C, HUMAN;STIMULATES;C0033621;Protein C;7
C0017725;Glucose;STIMULATES;C0106006;3-Hydroxybutyrate;7
C0025270;Vitamin K 3;STIMULATES;C0014442;Enzymes;6
C0034811|2796;Gonadotropin-Releasing Hormone Receptor|GNRH1;STIMULATES;C0023610|2796;Gonadorelin|GNRH1;6
C0012582;Dipyridamole;STIMULATES;C0021747;Interferons;6
C0114873;Doxazosin;STIMULATES;C0023822;High Density Lipoprotein Cholesterol;7
C0001563;Administration, Oral;STIMULATES;C0013470;Eating;14
C0040135;Thyroid Hormones;STIMULATES;C0006675;Calcium;6
C0031469;Phenylephrine;STIMULATES;C0085301|2353;Proto-Oncogene Proteins c-fos|FOS;6
C0302583;Iron;STIMULATES;C0038836;Superoxides;11
C0003241;Antibodies;STIMULATES;C0060608;FMRFamide;7
C0008407;Choline O-Acetyltransferase;STIMULATES;C0027882;Neurons;10
C0027875;Neuron-Specific Enolase;STIMULATES;C0007634;Cells;7
C0030817;Penicillamine;STIMULATES;C0003243;Antibodies, Antinuclear;9
C0013030;Dopamine;STIMULATES;C0027908;Neurotransmitters;16
C0020284;Hydrogenase;STIMULATES;C0020275;Hydrogen;7
C0206256;Genes, Immediate-Early;STIMULATES;C0016030;Fibroblasts;6
C0029904;Ouabain;STIMULATES;C0013030;Dopamine;17
C0031862;Vitamin K 1;STIMULATES;C0005789;Blood Coagulation Factor;7
C0003779|551;Argipressin|AVP;STIMULATES;C0001479;Na(+)-K(+)-Exchanging ATPase;15
C0014912;Estradiol;STIMULATES;C0033554;Prostaglandins;6
C0039542;Terbutaline;STIMULATES;C0034085;Pulmonary Surfactants;8
C0039601;Testosterone;STIMULATES;C0242275|1950;Epidermal Growth Factor|EGF;6
C0003241;Antibodies;STIMULATES;C0006669;Calcitonin Gene-Related Peptide;8
C0003241;Antibodies;STIMULATES;C0038585;Substance P;10
C0003241;Antibodies;STIMULATES;C0042395;Vasoactive Intestinal Peptide;6
C0003241;Antibodies;STIMULATES;C0054444;calbindin;6
C0003779;Argipressin;STIMULATES;C0002006;Aldosterone;17
C0003947;Asbestos;STIMULATES;C0012854;DNA;7
C0006230;Bromocriptine;STIMULATES;C0013030;Dopamine;6
C0037668;Somatotropin-Releasing Hormone;STIMULATES;C0033371|5617;Prolactin|PRL;7
C0026249;Mitogens;STIMULATES;C0033634;Protein Kinase C;14
C0017757;Glucosephosphate Dehydrogenase;STIMULATES;C0003402;Antioxidants;24
C0521966;Calcium ionophore A23187;STIMULATES;C0039654;Tetradecanoylphorbol Acetate;7
C0012582;Dipyridamole;STIMULATES;C0016360;Fluorouracil;9
C0040808;Treatment Protocols;STIMULATES;C0232338;Blood flow;6
C0005437;Bilirubin;STIMULATES;C0017040;Gamma-glutamyl transferase;6
C0026794|4069;Muramidase|LYZ;STIMULATES;C0038856;Suppressor T Lymphocyte;6
C0030956;Peptides;STIMULATES;C0008328;Cholecystokinin;6
C0017973;Glycosaminoglycans;STIMULATES;C0019143;Heparitin Sulfate;7
C0030956;Peptides;STIMULATES;C0024880;mast cell;10
C0043047;Water;STIMULATES;C0008209;Chlorine;7
C0000661;8-Bromo Cyclic Adenosine Monophosphate;STIMULATES;C0033308;Progesterone;14
C0003039;Aniline Hydroxylase;STIMULATES;C0010762;Cytochrome P450;6
C0597551;synthetic peptide;STIMULATES;C0003250;Monoclonal Antibodies;9
C0021641|3630;Insulin|INS;STIMULATES;C0021666;Insulin-Like Growth Factor II;8
C0242702;Dopamine Antagonists;STIMULATES;C0033371|5617;Prolactin|PRL;8
C0021761;Interleukin-7;STIMULATES;C0079189;cytokine;10
C0036751;Serotonin;STIMULATES;C0010531;Cyclic AMP-Dependent Protein Kinases;9
C0020960;Immune Sera;STIMULATES;C0027893|4852;neuropeptide Y|NPY;15
C0021079;Therapeutic immunosuppression;STIMULATES;C0237820;Recovery;6
C0033640;PROTEIN KINASE;STIMULATES;C0039194;T-Lymphocyte;6
C0003241;Antibodies;STIMULATES;C0039215;CD4 Positive T Lymphocytes;7
C0041249;Tryptophan;STIMULATES;C0029073;Operon;18
C0040162;Thyrotropin-Releasing Hormone;STIMULATES;C0002302;alpha-Melanocyte stimulating hormone;10
C0030131;p-Chloroamphetamine;STIMULATES;C0010124;Corticosterone;6
C0003320;Antigens;STIMULATES;C0039654;Tetradecanoylphorbol Acetate;6
C0002521;Amino Acids, Branched-Chain;STIMULATES;C0001898;Alanine;6
C0002521;Amino Acids, Branched-Chain;STIMULATES;C0017797;Glutamine;7
C0017337;Genes;STIMULATES;C0080222|7040;TGFB1 protein, human|TGFB1;14
C0014442;Enzymes;STIMULATES;C0028197;Nitrosamines;7
C0040048;Thromboplastin;STIMULATES;C0024432;macrophage;10
C0018966;Heme;STIMULATES;C0015879;Ferritin;10
C0041964;Urethane;STIMULATES;C0025545;Metallothionein;8
C0023546;Leukotriene B4;STIMULATES;C0162772;Reactive Oxygen Species;6
C0016601;Forskolin;STIMULATES;C0002335;Alprostadil;7
C0162326;DNA Sequence;STIMULATES;C0022239;Isopropyl Thiogalactoside;6
C0003250;Monoclonal Antibodies;STIMULATES;959;CD40LG;9
C0085180;Aflatoxin B1;STIMULATES;C0017040;Gamma-glutamyl transferase;8
C0031640;phosphoric diester hydrolase;STIMULATES;C0031715;Phosphorylation;8
C0012854;DNA;STIMULATES;64132;XYLT2;7
C0006675;Calcium;STIMULATES;C0030016;Oxidoreductase;11
C0023542;Leukotriene C4;STIMULATES;C0043552;Zymosan;7
C0033551;Prostaglandin-Endoperoxide Synthase;STIMULATES;C0027950;neutrophil;10
C0178485;Arachidonate;STIMULATES;C0040061;Thromboxanes;7
C0021641|3630;Insulin|INS;STIMULATES;C0007600;Cell Line;8
C0019588;Histamine;STIMULATES;C0031676;Phospholipids;9
761;CA3;STIMULATES;C0597879;Immunoreactivity;7
C1522405|3558;Recombinant Interleukin-2|IL2;STIMULATES;C0007634;Cells;6
C0040679;Transferrin;STIMULATES;C0024264;Lymphocyte;6
C0023206;Lectin;STIMULATES;C0039195;T-Lymphocytes, Cytotoxic;10
C0034819|3558;Interleukin 2 Receptor|IL2;STIMULATES;C0039194;T-Lymphocyte;8
C0031691;ENOLASE;STIMULATES;C0007634;Cells;7
C0023821;High Density Lipoproteins;STIMULATES;C0023194;Phosphatidylcholine-Sterol O-Acyltransferase;7
C0033684;Proteins;STIMULATES;C0013462;Early Promoters;12
C0376541;Recombinant Erythropoietin;STIMULATES;C0005823;Blood Pressure;7
C0014563;Epinephrine;STIMULATES;C0023764;Lipase;9
C0055667;Chrysotile;STIMULATES;C0038836;Superoxides;7
C0003947;Asbestos;STIMULATES;C0038836;Superoxides;6
C0012854;DNA;STIMULATES;C0028606;Nucleic Acids;10
C0000981;Acetazolamide;STIMULATES;C0007012;Carbon Dioxide;7
C0058323;diolein;STIMULATES;C0014442;Enzymes;8
C1508748;second messenger;STIMULATES;C0022023;Ions;7
C0021755;Interleukin-1;STIMULATES;C0022567;keratinocyte;6
C0021463;INHIBIN;STIMULATES;C0023610;Gonadorelin;8
C0019932;Hormones;STIMULATES;C0010531;Cyclic AMP-Dependent Protein Kinases;7
C0003250;Monoclonal Antibodies;STIMULATES;C0034830;Nicotinic Receptors;6
C0026879;Mutagens;STIMULATES;C0007090;Carcinogens;24
C0012472;Dinoprostone;STIMULATES;C0021740;Recombinant Interferon-gamma;8
C0950080;Escherichia coli Proteins;STIMULATES;C0029073;Operon;6
C0011777;Dexamethasone;STIMULATES;C0015684;Fatty Acids;7
C0012854;DNA;STIMULATES;C0035681|100616102|100862685|100862688;DNA-Directed RNA Polymerase|ERVK-9|ERVK-19|ERVK-11;7
C0002658;Amphetamine;STIMULATES;C0178487;ascorbate;13
C0032172;Platelet Activating Factor;STIMULATES;C0023546;Leukotriene B4;14
C0066131;methionyl-leucyl-phenylalanine;STIMULATES;C0023546;Leukotriene B4;7
C0048451;4-methoxyamphetamine;STIMULATES;C0040077;Thymidine;6
C0017822;GLUTATHIONE PEROXIDASE;STIMULATES;C0036581;Selenium;8
C1420708|7037;TFRC gene|TFRC;STIMULATES;C0007634;Cells;8
C0016601;Forskolin;STIMULATES;C0033554;Prostaglandins;9
C0034783;Adrenergic Receptor;STIMULATES;C0013227;Pharmaceutical Preparations;6
257194;NEGR1;STIMULATES;C0086860;Promoter (Genetics);10
C0003364;Antihypertensive Agents;STIMULATES;C0034783;Adrenergic Receptor;6
C0033371|5617;Prolactin|PRL;STIMULATES;C0029282;Ornithine Decarboxylase;9
C0033684;Proteins;STIMULATES;C0003402;Antioxidants;20
C0109497;cholate;STIMULATES;C0027803;Neuraminidase;6
C0036751;Serotonin;STIMULATES;C0000578;5-Hydroxytryptophan;6
C0030095;Oxytocin;STIMULATES;C0037473;Sodium;6
C0032350;Pokeweed Mitogens;STIMULATES;C0229613;lymphoblast;6
C0003009;Angiotensin II;STIMULATES;C0040057;Thromboxane A2;6
C0041479;Tyramine;STIMULATES;C0007412;Catecholamines;6
C0036734;Serine Protease;STIMULATES;C0040018;Thrombin;7
C0044170;1-(3-chlorophenyl)piperazine;STIMULATES;C0036751;Serotonin;7
C0000661;8-Bromo Cyclic Adenosine Monophosphate;STIMULATES;C0034823;Receptors, LH;9
C0037533;Sodium Nitroprusside;STIMULATES;C0042402;Vasodilator Agents;6
C0002475;Mitomycin;STIMULATES;5888;RAD51;10
C0032172;Platelet Activating Factor;STIMULATES;C0031621;Phosphatidylinositols;9
C0021641|3630;Insulin|INS;STIMULATES;C0002844;Androgens;18
C0243192;agonists;STIMULATES;C0033371;Prolactin;9
C0050789;Adenosine-5'-(N-ethylcarboxamide);STIMULATES;C0001443;Adenosine;9
C0010422;Crystallins;STIMULATES;C0301641;Macromolecular alteration;6
C0038836;Superoxides;STIMULATES;C0243192;agonists;6
C0040690;Transforming Growth Factor beta;STIMULATES;C0242275|1950;Epidermal Growth Factor|EGF;9
C0017725;Glucose;STIMULATES;C0070358|5697;Peptide YY|PYY;12
C0017725;Glucose;STIMULATES;C0008328;Cholecystokinin;6
C0003075;Anions;STIMULATES;760;CA2;9
C0033640;PROTEIN KINASE;STIMULATES;C0041491|7054;Tyrosine 3-Monooxygenase|TH;7
C0003250;Monoclonal Antibodies;STIMULATES;C0031858;Phytohemagglutinins;7
C0020731;Pertussis Toxin;STIMULATES;C0021753;Interleukin-1 beta;9
C0020196;Hyaluronic Acid;STIMULATES;C0008466;Chondroitin Sulfates;6
C0079189;cytokine;STIMULATES;820;CAMP;10
C0016006;Fibrinogen;STIMULATES;C0003241;Antibodies;6
C0012054;Bucladesine;STIMULATES;C0002712;Amylases;6
C0023810;Lipopolysaccharides;STIMULATES;C0029282;Ornithine Decarboxylase;16
C0178705;ibotenate;STIMULATES;C0071655;Phosphatidylinositol Phosphates;9
C0522536;Allografting;STIMULATES;C0887936;Transplantation Tolerance;15
C0027754|4803;Nerve Growth Factors|NGF;STIMULATES;4803;NGF;7
C0348035;oxidized low density lipoprotein;STIMULATES;C0376669;DNA Fragmentation;12
C0033371;Prolactin;STIMULATES;C0025853;Metoclopramide;7
C0064332;keyhole-limpet hemocyanin;STIMULATES;C0039194;T-Lymphocyte;7
C0015684;Fatty Acids;STIMULATES;C0008203;Chlorides;6
C1364081|10461;MERTK gene|MERTK;STIMULATES;C0007634;Cells;11
C0065194;low molecular weight-B cell growth factor;STIMULATES;C0004561;B-Lymphocytes;7
C0072108;Proliferating Cell Nuclear Antigen;STIMULATES;C1335439|100616102|100862685|100862688;Polymerase|ERVK-9|ERVK-19|ERVK-11;7
4803;NGF;STIMULATES;C0086982;Signal Transduction Pathways;6
C0085201;Apolipoprotein A-I;STIMULATES;3290;HSD11B1;10
C0032172;Platelet Activating Factor;STIMULATES;C0106751;BN 52021;6
C0008328;Cholecystokinin;STIMULATES;C0030298;Pancreatic Polypeptide;8
C0017082;Gangliosides;STIMULATES;C1332714|920;CD4 gene|CD4;10
C0242402;Opioids;STIMULATES;C0043603;amidronate;8
C0002502;Amiloride;STIMULATES;C1333690|2821;GPI gene|GPI;12
C0003320;Antigens;STIMULATES;C0035448;Rheumatoid Factor;7
C0025219;Melatonin;STIMULATES;C0005210;beta-Endorphin;6
C0879551;Monoclonal Antibody HuM291;STIMULATES;C0022686;Killer Cells;6
C0917834;U-44619;STIMULATES;C0006675;Calcium;10
C0008328|885;Cholecystokinin|CCK;STIMULATES;C0006675;Calcium;7
C0002520;Amino Acids;STIMULATES;C0033382;Proline;8
C0004838;Batrachotoxins;STIMULATES;C0037473;Sodium;7
C0312586;Polyclonal antibody;STIMULATES;C0003250;Monoclonal Antibodies;6
C0031623;Phosphatidylserines;STIMULATES;C0031621;Phosphatidylinositols;7
C0027481;Atrial Natriuretic Factor;STIMULATES;C0037494;Sodium Chloride;9
C0042105;Ursodeoxycholic Acid;STIMULATES;C0005367;Bicarbonates;7
C0034798;Dopamine Receptor;STIMULATES;C0033371|5617;Prolactin|PRL;6
C0031858|3930;Phytohemagglutinins|LBR;STIMULATES;C0034819;Interleukin 2 Receptor;8
C0027481;Atrial Natriuretic Factor;STIMULATES;760;CA2;9
C0003779;Argipressin;STIMULATES;C0907648;Ephrin Receptor EphB1;7
C0022245;Isoproterenol;STIMULATES;C0036751;Serotonin;7
C0001924;Albumins;STIMULATES;C0004002;Aspartate Transaminase;10
C0028351;Norepinephrine;STIMULATES;C0002712;Amylases;8
C0052391;Aroclor 1254;STIMULATES;C0982262;LIVER FRACTION;14
C0034809;Glucocorticoid Receptor;STIMULATES;C0041487|6898;TYROSINE AMINOTRANSFERASE|TAT;9
C0085379;Muromonab-CD3;STIMULATES;C1519726;Tyrosine Phosphorylation;12
C0033382;Proline;STIMULATES;C0009325;Collagen;12
C0027358;Naloxone;STIMULATES;C0014298;Enkephalins;6
C0001459;Adenosine Diphosphate;STIMULATES;C0009325;Collagen;8
C0043791;1,2-diacylglycerol;STIMULATES;C0031667;Phospholipase A2;12
C0023810;Lipopolysaccharides;STIMULATES;C0282566;Monocyte Chemoattractant Proteins;13
C0023749;Linoleic Acid;STIMULATES;C0015684;Fatty Acids;11
C0348035;oxidized low density lipoprotein;STIMULATES;C0008387;Cholesterol Esters;10
C0597357;receptor;STIMULATES;C0043047;Water;6
C0013725;Eicosanoids;STIMULATES;C0031671;Phospholipase;7
C0035693;RNA, Double-Stranded;STIMULATES;C0058980|1655|10657|10714|57459;eIF-2 Kinase|DDX5|KHDRBS1|POLD3|GATAD2B;8
C0003250;Monoclonal Antibodies;STIMULATES;C0001492;Adenylate Cyclase;6
C0003241;Antibodies;STIMULATES;C0031667;Phospholipase A2;6
C0065684;mannose receptor;STIMULATES;C0024432;macrophage;13
C0037494;Sodium Chloride;STIMULATES;C0017725;Glucose;7
820;CAMP;STIMULATES;C0682523;Human Cell Line;6
C0021759;Interleukin-5;STIMULATES;C0020855;IgG1;10
C1333574|2357;FPR1 gene|FPR1;STIMULATES;C0048451;4-methoxyamphetamine;8
C0001480;Adenosine Triphosphate;STIMULATES;C0022023;Ions;7
C0018358;Guanylate Cyclase;STIMULATES;C0014442;Enzymes;8
C0016016;Plasmin;STIMULATES;C0032140;Plasminogen;15
C0017710;Glucocorticoids;STIMULATES;C0017968;Glycoproteins;9
C0026549;Morphine;STIMULATES;C0001479;Na(+)-K(+)-Exchanging ATPase;8
C0021587;Artificial Insemination;STIMULATES;C0009637;Conception;6
C0017725;Glucose;STIMULATES;C0600137;Blood Urea Nitrogen;7
C0020960;Immune Sera;STIMULATES;C0025252;Membrane Proteins;8
C0443758;Carbohydrate antigen;STIMULATES;C0003241;Antibodies;8
C0015540;Flavin-Adenine Dinucleotide;STIMULATES;C0071511|196743;polyamine oxidase|PAOX;10
C0020960;Immune Sera;STIMULATES;C0033164;Prions;6
C0020923;Imidazole;STIMULATES;C0010762;Cytochrome P450;6
C0006100;Bradykinin;STIMULATES;C0040061;Thromboxanes;9
C0376563;Recombinant Granulocyte-Macrophage Colony-Stimulating Factors;STIMULATES;C0027950;neutrophil;7
C0043791;1,2-diacylglycerol;STIMULATES;C0163338;1-Phosphatidylinositol phosphodiesterase;6
C0020731;Pertussis Toxin;STIMULATES;760;CA2;9
760;CA2;STIMULATES;C1151861;phosphatase activity;7
C0030966;Peptones;STIMULATES;C0376180;Gastrin;12
C0020857;IgG2A;STIMULATES;C0004561;B-Lymphocytes;6
C0002302|4488|5443;alpha-Melanocyte stimulating hormone|MSX2|POMC;STIMULATES;C0002006;Aldosterone;6
C0242275|1950;Epidermal Growth Factor|EGF;STIMULATES;C0085296|3725;Proto-Oncogene Proteins c-jun|JUN;11
C1367721|1950;EGF gene|EGF;STIMULATES;C1150617;epidermal growth factor receptor activity;6
C0020960;Immune Sera;STIMULATES;C0033371|5617;Prolactin|PRL;12
C0030956;Peptides;STIMULATES;C0033371|5617;Prolactin|PRL;6
C0733470|3439;human leukocyte interferon|IFNA1;STIMULATES;C0243102;enzyme activity;8
C0879551;Monoclonal Antibody HuM291;STIMULATES;760;CA2;6
C0040845;Tretinoin;STIMULATES;C0079441;Transforming Growth Factor Beta 2;7
C0003440;Antithrombins;STIMULATES;C0040018;Thrombin;10
C1367601|5327;PLAT gene|PLAT;STIMULATES;820;CAMP;16
C0178638;Folate;STIMULATES;C0677504;Chromosome Fragile Sites;7
C0016055;Fibronectins;STIMULATES;C0017337;Genes;8
C0019602;Histidine;STIMULATES;C0243102;enzyme activity;7
C0076560;Thrombospondins;STIMULATES;C0005821;Blood Platelets;8
C0016745;Fructose;STIMULATES;C0007004;Carbohydrates;7
C0027930|4922;Neurotensin|NTS;STIMULATES;C0033371|5617;Prolactin|PRL;6
C0079068|4609;c-myc Genes|MYC;STIMULATES;C0035696;RNA, Messenger;8
C0003241;Antibodies;STIMULATES;C1518997;Peripheral Blood Lymphocyte;12
C0018546;Haloperidol;STIMULATES;C0351745;Tonics;6
C0016601;Forskolin;STIMULATES;C0037659;Somatostatin;6
C0006669;Calcitonin Gene-Related Peptide;STIMULATES;C0002712;Amylases;6
C0010762;Cytochrome P450;STIMULATES;C0038323;Sterols;10
C0079460;Granulocyte-Macrophage Colony-Stimulating Factor;STIMULATES;C1517806;Leukemic Cell;6
C0001443;Adenosine;STIMULATES;C0039771;Theophylline;6
C0032200;Platelet-Derived Growth Factor;STIMULATES;C0021547;Inositol;8
C1366571|3576;IL8 gene|CXCL8;STIMULATES;C0038836;Superoxides;6
C0006785;Calpain I;STIMULATES;760;CA2;7
C0002151;Alloxan;STIMULATES;760;CA2;7
C0010132;Corticotropin-Releasing Hormone;STIMULATES;C0016904;gamma-Aminobutyric Acid;10
C0009035;Clorgyline;STIMULATES;C0013030;Dopamine;9
C0035668;RNA;STIMULATES;C0017375|6898;tat Genes|TAT;7
C0003241;Antibodies;STIMULATES;C0123242|2208;Receptors, IgE|FCER2;7
C0040077;Thymidine;STIMULATES;C0012854;DNA;10
C0597357;receptor;STIMULATES;C0071655;Phosphatidylinositol Phosphates;8
C0013227;Pharmaceutical Preparations;STIMULATES;C0043335;Xenobiotics;7
C0037663;Somatotropin;STIMULATES;C0009014;Clonidine;6
C0008377;Cholesterol;STIMULATES;C0003593|338;Apolipoproteins B|APOB;17
C0021753|3552|3553;Interleukin-1 beta|IL1A|IL1B;STIMULATES;C0021756|3558;Interleukin-2|IL2;7
C0014930;Estrogen Antagonists;STIMULATES;C0040690;Transforming Growth Factor beta;9
C0010287;Creatine Kinase;STIMULATES;C0022917;Lactate Dehydrogenase;9
C0033371;Prolactin;STIMULATES;C0815003;dopaminergic neuron;9
C0042402;Vasodilator Agents;STIMULATES;C0018338;Cyclic GMP;11
C0008385;sterol esterase;STIMULATES;C0007634;Cells;7
C0079189;cytokine;STIMULATES;C0079284;Endothelin;8
C0039654;Tetradecanoylphorbol Acetate;STIMULATES;C0021755;Interleukin-1;8
C0020960;Immune Sera;STIMULATES;C0041491|7054;Tyrosine 3-Monooxygenase|TH;12
C0039286;Tamoxifen;STIMULATES;C0023610|2796;Gonadorelin|GNRH1;16
C0003779;Argipressin;STIMULATES;C1150572;protein kinase C activity;6
C0017710;Glucocorticoids;STIMULATES;C0669365|4846;NOS3 protein, human|NOS3;6
C0039654;Tetradecanoylphorbol Acetate;STIMULATES;C0024320;Tumor Necrosis Factor-Beta;7
C0041368;Tumor Necrosis Factors;STIMULATES;C0079460;Granulocyte-Macrophage Colony-Stimulating Factor;10
C0038179;Starch;STIMULATES;C0015278;Glucan 1,4-alpha-Glucosidase;9
C0042395|427;Vasoactive Intestinal Peptide|ASAH1;STIMULATES;C1151015;adenylate cyclase activity;7
C0018284;Growth Factor;STIMULATES;C0017742;Glucose Transporter;7
C0033727;Protons;STIMULATES;C0037473;Sodium;14
C0003320;Antigens;STIMULATES;C0032594;Polysaccharides;6
C0011696;Desmin;STIMULATES;C0007634;Cells;8
C0037659|6750;Somatostatin|SST;STIMULATES;C0376180|2520;Gastrin|GAST;10
C0024297;Lymphokines;STIMULATES;C1333690|2821;GPI gene|GPI;9
C0010592;Cyclosporine;STIMULATES;C0021756;Interleukin-2;20
C0013227;Pharmaceutical Preparations;STIMULATES;C0021756;Interleukin-2;9
C0733758|6046;Follicle Stimulating Hormone|BRD2;STIMULATES;C1157305;progesterone biosynthesis;8
C0001443;Adenosine;STIMULATES;C0033684;Proteins;9
C0040162|7200;Thyrotropin-Releasing Hormone|TRH;STIMULATES;C0002302|4488|5443;alpha-Melanocyte stimulating hormone|MSX2|POMC;7
C0243046;Excitatory Amino Acids;STIMULATES;C0021554;Inositol Phosphates;10
C0035693;RNA, Double-Stranded;STIMULATES;C0079633;Interleukin-8;11
C1522428;Recombinant Interleukin-1;STIMULATES;C0007634;Cells;6
C0042210;Vaccines;STIMULATES;C0018909;Hemagglutinin;12
C0111753;Cytembena;STIMULATES;C0003241;Antibodies;6
C0008543;Chromates;STIMULATES;C1180347;Protein complex;8
C0039654;Tetradecanoylphorbol Acetate;STIMULATES;C0003162;anthracene;9
C0015827;Fenfluramine;STIMULATES;C0013030;Dopamine;7
C0302583;Iron;STIMULATES;C0024643;Malondialdehyde;10
C1330960;restriction enzyme;STIMULATES;C0012854;DNA;8
C0048808;doxifluridine;STIMULATES;C0016360;Fluorouracil;9
C0033684;Proteins;STIMULATES;C0008169;Chloramphenicol O-Acetyltransferase;6
C0011777;Dexamethasone;STIMULATES;C0003320;Antigens;7
C0006668;Calcitonin;STIMULATES;C0042071;Urokinase;11
C0035158;Batroxobin;STIMULATES;C0015982;Fibrin;6
C0032615;Polyunsaturated Fatty Acids;STIMULATES;C0162772;Reactive Oxygen Species;11
C0016327;Fluorides;STIMULATES;C0006675;Calcium;13
C1366832|51761;ATPase, Aminophospholipid Transporter-Like, Class I, Type 8A, Member 2|ATP8A2;STIMULATES;C0282109;Holoenzymes;7
C0002199;Interferon-alpha;STIMULATES;C0003320;Antigens;8
C0033308;Progesterone;STIMULATES;C0373704;Pregnenolone;6
C0242275|1950;Epidermal Growth Factor|EGF;STIMULATES;C1149851;choline phosphatase activity;8
C0017945;Glycol;STIMULATES;544319;BP7;6
C0028351;Norepinephrine;STIMULATES;C0023610|2796;Gonadorelin|GNRH1;11
C0037874;Spermine;STIMULATES;C0007332;Caseins;6
C0014939;Estrogens;STIMULATES;C0242958;DNA Adducts;10
6046;BRD2;STIMULATES;C1149069;aromatase activity;6
C0129533;Myristate;STIMULATES;C0033634;Protein Kinase C;8
C0040690;Transforming Growth Factor beta;STIMULATES;C0030956;Peptides;6
C1333574|2357;FPR1 gene|FPR1;STIMULATES;C0003695;Arachidonic Acid;12
C0031669;Phospholipase C;STIMULATES;C0033634|112476;Protein Kinase C|PRRT2;9
C0003241;Antibodies;STIMULATES;C0025545;Metallothionein;6
